CVEGEO	ola	defunciones	casos_totales	cfr
05007	03_ola_2	15	517	2.9013539651837523
05007	04_interola_2	2	18	11.11111111111111
05007	05_ola_3	13	210	6.190476190476191
05007	06_interola_3	7	231	3.0303030303030303
05007	07_ola_4	8	493	1.6227180527383367
05008	01_ola_1	0	3	0
05008	02_interola_1	1	6	16.666666666666668
05008	03_ola_2	3	22	13.636363636363637
05008	04_interola_2	0	0	NA
05008	05_ola_3	0	5	0
05008	06_interola_3	1	1	100
05008	07_ola_4	1	9	11.11111111111111
05009	01_ola_1	44	672	6.5476190476190474
05009	02_interola_1	26	263	9.885931558935361
05009	03_ola_2	47	611	7.6923076923076925
05009	04_interola_2	1	47	2.127659574468085
05009	05_ola_3	5	291	1.7182130584192439
05009	06_interola_3	15	287	5.2264808362369335
05009	07_ola_4	15	317	4.73186119873817
05010	01_ola_1	30	366	8.19672131147541
05010	02_interola_1	51	463	11.01511879049676
05010	03_ola_2	99	783	12.64367816091954
05010	04_interola_2	3	21	14.285714285714286
05010	05_ola_3	34	563	6.039076376554174
05010	06_interola_3	10	312	3.2051282051282053
05010	07_ola_4	61	1673	3.646144650328751
05011	01_ola_1	1	7	14.285714285714286
05011	02_interola_1	2	42	4.761904761904762
05011	03_ola_2	1	29	3.4482758620689653
05011	04_interola_2	0	1	0
05011	05_ola_3	4	105	3.8095238095238093
05011	06_interola_3	1	16	6.25
05011	07_ola_4	2	146	1.36986301369863
05012	01_ola_1	0	5	0
05012	02_interola_1	1	14	7.142857142857143
05012	03_ola_2	2	5	40
05012	04_interola_2	0	0	NA
05012	05_ola_3	0	8	0
05012	06_interola_3	0	0	NA
05012	07_ola_4	2	10	20
05013	01_ola_1	0	0	NA
05013	02_interola_1	0	6	0
05013	03_ola_2	0	12	0
05013	04_interola_2	0	0	NA
05013	05_ola_3	0	4	0
05013	06_interola_3	0	0	NA
05013	07_ola_4	0	2	0
05014	01_ola_1	7	30	23.333333333333332
05014	02_interola_1	1	2	50
05014	03_ola_2	2	27	7.407407407407407
05014	04_interola_2	0	0	NA
05014	05_ola_3	2	10	20
05014	06_interola_3	0	0	NA
05014	07_ola_4	1	13	7.6923076923076925
05015	01_ola_1	3	4	75
05015	02_interola_1	0	1	0
05015	03_ola_2	0	13	0
05015	04_interola_2	0	0	NA
05015	05_ola_3	0	3	0
05015	06_interola_3	1	4	25
05015	07_ola_4	0	5	0
05016	01_ola_1	1	14	7.142857142857143
05016	02_interola_1	3	24	12.5
05016	03_ola_2	0	44	0
05016	04_interola_2	0	0	NA
05016	05_ola_3	0	14	0
05016	06_interola_3	0	1	0
05016	07_ola_4	0	46	0
05017	01_ola_1	43	468	9.188034188034187
05017	02_interola_1	25	268	9.328358208955224
05017	03_ola_2	93	644	14.440993788819876
05017	04_interola_2	0	70	0
05017	05_ola_3	6	254	2.3622047244094486
05017	06_interola_3	12	209	5.741626794258373
05017	07_ola_4	17	750	2.2666666666666666
05018	01_ola_1	155	1345	11.524163568773234
05018	02_interola_1	241	2461	9.79276716781796
05018	03_ola_2	415	3413	12.15939056548491
05018	04_interola_2	3	73	4.109589041095891
05018	05_ola_3	59	1380	4.27536231884058
05018	06_interola_3	45	780	5.769230769230769
05018	07_ola_4	112	4652	2.407566638005159
05019	01_ola_1	1	37	2.7027027027027026
05019	02_interola_1	2	13	15.384615384615385
05019	03_ola_2	11	147	7.482993197278912
05019	04_interola_2	0	0	NA
05019	05_ola_3	3	33	9.090909090909092
05019	06_interola_3	0	3	0
05019	07_ola_4	2	105	1.9047619047619047
05020	01_ola_1	40	445	8.98876404494382
05020	02_interola_1	28	465	6.021505376344086
05020	03_ola_2	88	825	10.666666666666666
05020	04_interola_2	1	21	4.761904761904762
05020	05_ola_3	29	770	3.7662337662337664
05020	06_interola_3	13	264	4.924242424242424
05020	07_ola_4	36	1085	3.3179723502304146
05021	01_ola_1	3	25	12
05021	02_interola_1	5	47	10.638297872340425
05021	03_ola_2	7	44	15.909090909090908
05021	04_interola_2	0	2	0
05021	05_ola_3	1	48	2.0833333333333335
05021	06_interola_3	2	18	11.11111111111111
05021	07_ola_4	7	162	4.320987654320987
05022	01_ola_1	13	138	9.420289855072463
05022	02_interola_1	10	191	5.2356020942408374
05022	03_ola_2	28	415	6.746987951807229
05022	04_interola_2	0	9	0
05022	05_ola_3	7	184	3.8043478260869565
05022	06_interola_3	2	48	4.166666666666667
05022	07_ola_4	14	766	1.8276762402088773
05023	01_ola_1	0	39	0
05023	02_interola_1	1	22	4.545454545454546
05023	03_ola_2	9	78	11.538461538461538
05023	04_interola_2	0	4	0
05023	05_ola_3	0	21	0
05023	06_interola_3	0	6	0
05023	07_ola_4	1	40	2.5
05024	01_ola_1	8	218	3.669724770642202
05024	02_interola_1	12	265	4.528301886792453
05024	03_ola_2	25	566	4.41696113074205
05024	04_interola_2	3	73	4.109589041095891
05024	05_ola_3	21	836	2.511961722488038
05024	06_interola_3	7	91	7.6923076923076925
05024	07_ola_4	9	1167	0.7712082262210797
05025	01_ola_1	123	2659	4.625799172621286
05025	02_interola_1	88	1265	6.956521739130435
05025	03_ola_2	219	2569	8.524717789022967
05025	04_interola_2	5	223	2.242152466367713
05025	05_ola_3	55	1599	3.4396497811131956
05025	06_interola_3	13	401	3.2418952618453867
05025	07_ola_4	72	3181	2.263439170072304
05026	01_ola_1	0	14	0
05026	02_interola_1	0	4	0
05026	03_ola_2	3	12	25
05026	04_interola_2	0	0	NA
05026	05_ola_3	1	17	5.882352941176471
05026	06_interola_3	0	5	0
05026	07_ola_4	1	42	2.380952380952381
05027	01_ola_1	13	98	13.26530612244898
05027	02_interola_1	24	136	17.647058823529413
05027	03_ola_2	50	487	10.26694045174538
05027	04_interola_2	2	58	3.4482758620689653
05027	05_ola_3	16	1065	1.5023474178403755
05027	06_interola_3	5	152	3.289473684210526
05027	07_ola_4	10	1476	0.6775067750677507
05028	01_ola_1	50	744	6.720430107526882
05028	02_interola_1	13	480	2.7083333333333335
05028	03_ola_2	94	1061	8.859566446748351
05028	04_interola_2	4	39	10.256410256410257
05028	05_ola_3	19	817	2.3255813953488373
05028	06_interola_3	26	454	5.726872246696035
05028	07_ola_4	30	1270	2.3622047244094486
05029	01_ola_1	2	54	3.7037037037037037
05029	02_interola_1	2	46	4.3478260869565215
05029	03_ola_2	5	73	6.8493150684931505
05029	04_interola_2	0	0	NA
05029	05_ola_3	0	10	0
05029	06_interola_3	0	5	0
05029	07_ola_4	3	41	7.317073170731708
05030	01_ola_1	286	2765	10.343580470162749
05030	02_interola_1	405	4554	8.893280632411066
05030	03_ola_2	962	6902	13.937988988698928
05030	04_interola_2	41	651	6.298003072196621
05030	05_ola_3	404	9246	4.369457062513519
05030	06_interola_3	59	1707	3.456356180433509
05030	07_ola_4	271	13396	2.022991937891908
05031	01_ola_1	7	63	11.11111111111111
05031	02_interola_1	13	118	11.016949152542374
05031	03_ola_2	25	166	15.060240963855422
05031	04_interola_2	0	2	0
05031	05_ola_3	9	280	3.2142857142857144
05031	06_interola_3	5	174	2.8735632183908044
05031	07_ola_4	10	698	1.4326647564469914
05032	01_ola_1	36	667	5.397301349325337
05032	02_interola_1	22	439	5.011389521640091
05032	03_ola_2	88	813	10.824108241082412
05032	04_interola_2	0	9	0
05032	05_ola_3	17	320	5.3125
05032	06_interola_3	7	263	2.661596958174905
05032	07_ola_4	29	1034	2.804642166344294
05033	01_ola_1	70	898	7.795100222717149
05033	02_interola_1	20	238	8.403361344537815
05033	03_ola_2	86	1064	8.082706766917294
05033	04_interola_2	4	37	10.81081081081081
05033	05_ola_3	13	393	3.3078880407124682
05033	06_interola_3	19	641	2.9641185647425896
05033	07_ola_4	27	964	2.800829875518672
05034	01_ola_1	1	2	50
05034	02_interola_1	1	6	16.666666666666668
05034	03_ola_2	5	49	10.204081632653061
05034	04_interola_2	0	0	NA
05034	05_ola_3	0	0	NA
05034	06_interola_3	0	0	NA
05034	07_ola_4	0	2	0
05035	01_ola_1	334	4569	7.310133508426351
05035	02_interola_1	299	4180	7.15311004784689
05035	03_ola_2	910	8082	11.259589210591438
05035	04_interola_2	36	624	5.769230769230769
05035	05_ola_3	104	2998	3.468979319546364
05035	06_interola_3	131	1842	7.111834961997828
05035	07_ola_4	145	7607	1.9061390824240831
05036	01_ola_1	4	33	12.121212121212121
05036	02_interola_1	0	14	0
05036	03_ola_2	13	61	21.311475409836067
05036	04_interola_2	0	4	0
05036	05_ola_3	1	30	3.3333333333333335
05036	06_interola_3	1	7	14.285714285714286
05036	07_ola_4	4	30	13.333333333333334
05037	01_ola_1	4	97	4.123711340206185
05037	02_interola_1	1	72	1.3888888888888888
05037	03_ola_2	3	84	3.5714285714285716
05037	04_interola_2	0	3	0
05037	05_ola_3	4	60	6.666666666666667
05037	06_interola_3	0	8	0
05037	07_ola_4	2	152	1.3157894736842106
05038	01_ola_1	4	68	5.882352941176471
05038	02_interola_1	3	33	9.090909090909092
05038	03_ola_2	12	278	4.316546762589928
05038	04_interola_2	0	0	NA
05038	05_ola_3	3	78	3.8461538461538463
05038	06_interola_3	0	8	0
05038	07_ola_4	7	235	2.978723404255319
05999	01_ola_1	0	1	0
05999	02_interola_1	0	0	NA
05999	03_ola_2	0	0	NA
05999	04_interola_2	0	0	NA
05999	05_ola_3	0	0	NA
05999	06_interola_3	0	0	NA
05999	07_ola_4	0	1	0
06001	01_ola_1	14	52	26.923076923076923
06001	02_interola_1	9	60	15
06001	03_ola_2	7	52	13.461538461538462
06001	04_interola_2	5	24	20.833333333333332
06001	05_ola_3	20	454	4.405286343612334
06001	06_interola_3	0	4	0
06001	07_ola_4	4	256	1.5625
06002	01_ola_1	68	575	11.826086956521738
06002	02_interola_1	93	1153	8.065915004336514
06002	03_ola_2	141	1240	11.370967741935484
06002	04_interola_2	13	507	2.5641025641025643
06002	05_ola_3	197	5932	3.3209710047201617
06002	06_interola_3	13	253	5.138339920948616
06002	07_ola_4	47	7723	0.6085717985238897
06003	01_ola_1	9	26	34.61538461538461
06003	02_interola_1	8	45	17.77777777777778
06003	03_ola_2	12	61	19.672131147540984
06003	04_interola_2	1	14	7.142857142857143
06003	05_ola_3	10	177	5.649717514124294
06003	06_interola_3	1	13	7.6923076923076925
06003	07_ola_4	12	277	4.332129963898917
06004	01_ola_1	7	50	14
06004	02_interola_1	11	85	12.941176470588236
06004	03_ola_2	10	45	22.22222222222222
06004	04_interola_2	0	15	0
06004	05_ola_3	14	571	2.4518388791593697
06004	06_interola_3	0	11	0
06004	07_ola_4	6	395	1.518987341772152
06005	01_ola_1	6	54	11.11111111111111
06005	02_interola_1	16	94	17.02127659574468
06005	03_ola_2	36	219	16.438356164383563
06005	04_interola_2	0	27	0
06005	05_ola_3	25	415	6.024096385542169
06005	06_interola_3	1	26	3.8461538461538463
06005	07_ola_4	6	755	0.7947019867549668
06006	01_ola_1	4	23	17.391304347826086
06006	02_interola_1	7	73	9.58904109589041
06006	03_ola_2	5	23	21.73913043478261
06006	04_interola_2	0	0	NA
06006	05_ola_3	16	134	11.940298507462687
06006	06_interola_3	0	1	0
06006	07_ola_4	1	88	1.1363636363636365
06007	01_ola_1	142	954	14.884696016771489
06007	02_interola_1	118	879	13.424345847554038
06007	03_ola_2	93	1120	8.303571428571429
06007	04_interola_2	13	235	5.531914893617022
06007	05_ola_3	236	5126	4.603979711275849
06007	06_interola_3	2	40	5
06007	07_ola_4	42	4191	1.0021474588403723
06008	01_ola_1	3	16	18.75
06008	02_interola_1	3	25	12
06008	03_ola_2	2	18	11.11111111111111
06008	04_interola_2	0	3	0
06008	05_ola_3	11	161	6.832298136645963
06008	06_interola_3	0	4	0
06008	07_ola_4	0	194	0
06009	01_ola_1	82	557	14.721723518850988
06009	02_interola_1	37	449	8.240534521158128
06009	03_ola_2	34	372	9.13978494623656
06009	04_interola_2	4	90	4.444444444444445
06009	05_ola_3	136	3850	3.5324675324675323
06009	06_interola_3	1	20	5
06009	07_ola_4	17	2442	0.6961506961506961
06010	01_ola_1	32	422	7.5829383886255926
06010	02_interola_1	77	1005	7.661691542288557
06010	03_ola_2	85	1105	7.6923076923076925
06010	04_interola_2	12	415	2.891566265060241
06010	05_ola_3	130	3748	3.4685165421558164
06010	06_interola_3	8	169	4.733727810650888
06010	07_ola_4	24	5163	0.46484601975595585
06999	01_ola_1	0	0	NA
06999	02_interola_1	1	1	100
06999	03_ola_2	0	0	NA
06999	04_interola_2	0	0	NA
06999	05_ola_3	0	0	NA
06999	06_interola_3	0	0	NA
06999	07_ola_4	0	0	NA
07001	01_ola_1	3	11	27.272727272727273
07001	02_interola_1	0	1	0
07001	03_ola_2	1	7	14.285714285714286
07001	04_interola_2	0	1	0
07001	05_ola_3	1	6	16.666666666666668
07001	06_interola_3	0	0	NA
07001	07_ola_4	0	7	0
07002	01_ola_1	9	23	39.130434782608695
07002	02_interola_1	0	1	0
07002	03_ola_2	0	6	0
07002	04_interola_2	0	1	0
07002	05_ola_3	1	16	6.25
07002	06_interola_3	0	0	NA
07002	07_ola_4	1	74	1.3513513513513513
07003	01_ola_1	5	14	35.714285714285715
07003	02_interola_1	0	0	NA
07003	03_ola_2	3	7	42.857142857142854
07003	04_interola_2	0	6	0
07003	05_ola_3	3	15	20
07003	06_interola_3	0	0	NA
07003	07_ola_4	0	70	0
07004	01_ola_1	3	31	9.67741935483871
07004	02_interola_1	0	2	0
07004	03_ola_2	1	7	14.285714285714286
07004	04_interola_2	0	1	0
07004	05_ola_3	3	11	27.272727272727273
07004	06_interola_3	0	1	0
07004	07_ola_4	1	21	4.761904761904762
07005	01_ola_1	1	2	50
07005	02_interola_1	0	0	NA
07005	03_ola_2	0	2	0
07005	04_interola_2	0	0	NA
07005	05_ola_3	1	11	9.090909090909092
07005	06_interola_3	0	0	NA
07005	07_ola_4	0	8	0
07006	01_ola_1	0	5	0
07006	02_interola_1	0	9	0
07006	03_ola_2	0	6	0
07006	04_interola_2	0	0	NA
07006	05_ola_3	1	24	4.166666666666667
07006	06_interola_3	0	6	0
07006	07_ola_4	0	37	0
07007	01_ola_1	0	0	NA
07007	02_interola_1	0	2	0
07007	03_ola_2	0	3	0
07007	04_interola_2	0	1	0
07007	05_ola_3	0	11	0
07007	06_interola_3	0	1	0
07007	07_ola_4	0	21	0
07008	01_ola_1	0	6	0
07008	02_interola_1	0	4	0
07008	03_ola_2	0	9	0
07008	04_interola_2	0	1	0
07008	05_ola_3	1	24	4.166666666666667
07008	06_interola_3	0	3	0
07008	07_ola_4	0	42	0
07009	01_ola_1	12	62	19.35483870967742
07009	02_interola_1	0	7	0
07009	03_ola_2	2	16	12.5
07009	04_interola_2	0	10	0
07009	05_ola_3	5	66	7.575757575757576
07009	06_interola_3	0	2	0
07009	07_ola_4	1	245	0.40816326530612246
07010	01_ola_1	1	1	100
07010	02_interola_1	0	0	NA
07010	03_ola_2	0	0	NA
07010	04_interola_2	0	0	NA
07010	05_ola_3	0	4	0
07010	06_interola_3	0	0	NA
07010	07_ola_4	0	11	0
07011	01_ola_1	1	3	33.333333333333336
07011	02_interola_1	0	0	NA
07011	03_ola_2	0	1	0
07011	04_interola_2	0	1	0
07011	05_ola_3	0	9	0
07011	06_interola_3	0	1	0
07011	07_ola_4	0	47	0
07012	01_ola_1	7	61	11.475409836065573
07012	02_interola_1	1	7	14.285714285714286
07012	03_ola_2	8	51	15.686274509803921
07012	04_interola_2	0	12	0
07012	05_ola_3	4	114	3.508771929824561
07012	06_interola_3	0	2	0
07012	07_ola_4	0	72	0
07013	01_ola_1	8	40	20
07013	02_interola_1	0	4	0
07013	03_ola_2	1	2	50
07013	04_interola_2	0	0	NA
07013	05_ola_3	1	59	1.694915254237288
07013	06_interola_3	0	4	0
07013	07_ola_4	0	48	0
07014	01_ola_1	1	4	25
07014	02_interola_1	0	0	NA
07014	03_ola_2	0	0	NA
07014	04_interola_2	0	0	NA
07014	05_ola_3	0	5	0
07014	06_interola_3	0	0	NA
07014	07_ola_4	0	13	0
07015	01_ola_1	10	41	24.390243902439025
07015	02_interola_1	0	8	0
07015	03_ola_2	4	13	30.76923076923077
07015	04_interola_2	0	18	0
07015	05_ola_3	13	65	20
07015	06_interola_3	1	2	50
07015	07_ola_4	2	153	1.3071895424836601
07016	01_ola_1	2	13	15.384615384615385
07016	02_interola_1	1	2	50
07016	03_ola_2	0	2	0
07016	04_interola_2	0	1	0
07016	05_ola_3	1	29	3.4482758620689653
07016	06_interola_3	0	2	0
07016	07_ola_4	2	75	2.6666666666666665
07017	01_ola_1	11	33	33.333333333333336
07017	02_interola_1	1	7	14.285714285714286
07017	03_ola_2	3	25	12
07017	04_interola_2	0	6	0
07017	05_ola_3	8	61	13.114754098360656
07017	06_interola_3	0	1	0
07017	07_ola_4	1	166	0.6024096385542169
07018	01_ola_1	0	2	0
07018	02_interola_1	0	2	0
07018	03_ola_2	0	0	NA
07018	04_interola_2	0	0	NA
07018	05_ola_3	0	0	NA
07018	06_interola_3	0	0	NA
07018	07_ola_4	0	18	0
07019	01_ola_1	31	218	14.220183486238533
07019	02_interola_1	1	63	1.5873015873015872
07019	03_ola_2	2	63	3.1746031746031744
07019	04_interola_2	0	21	0
07019	05_ola_3	3	225	1.3333333333333333
07019	06_interola_3	1	37	2.7027027027027026
07019	07_ola_4	0	1141	0
07020	01_ola_1	2	11	18.181818181818183
07020	02_interola_1	0	11	0
07020	03_ola_2	1	11	9.090909090909092
07020	04_interola_2	1	2	50
07020	05_ola_3	3	17	17.647058823529413
07020	06_interola_3	0	2	0
07020	07_ola_4	0	36	0
07021	01_ola_1	1	6	16.666666666666668
07021	02_interola_1	0	1	0
07021	03_ola_2	0	2	0
07021	04_interola_2	0	1	0
07021	05_ola_3	0	9	0
07021	06_interola_3	0	1	0
07021	07_ola_4	0	28	0
07022	01_ola_1	0	0	NA
07022	02_interola_1	0	1	0
07022	03_ola_2	0	5	0
07022	04_interola_2	0	2	0
07022	05_ola_3	0	6	0
07022	06_interola_3	0	0	NA
07022	07_ola_4	0	68	0
07023	01_ola_1	1	1	100
07023	02_interola_1	0	2	0
07023	03_ola_2	0	5	0
07023	04_interola_2	0	2	0
07023	05_ola_3	0	9	0
07023	06_interola_3	0	3	0
07023	07_ola_4	0	66	0
07024	01_ola_1	0	0	NA
07024	02_interola_1	0	4	0
07024	03_ola_2	0	2	0
07024	04_interola_2	0	0	NA
07024	05_ola_3	0	10	0
07024	06_interola_3	0	1	0
07024	07_ola_4	0	39	0
07025	01_ola_1	1	1	100
07025	02_interola_1	0	0	NA
07025	03_ola_2	0	1	0
07025	04_interola_2	0	0	NA
07025	05_ola_3	1	4	25
07025	06_interola_3	0	1	0
07025	07_ola_4	0	2	0
07026	01_ola_1	0	2	0
07026	02_interola_1	0	0	NA
07026	03_ola_2	0	3	0
07026	04_interola_2	0	1	0
07026	05_ola_3	0	12	0
07026	06_interola_3	0	2	0
07026	07_ola_4	0	63	0
07027	01_ola_1	36	153	23.529411764705884
07027	02_interola_1	1	9	11.11111111111111
07027	03_ola_2	8	75	10.666666666666666
07027	04_interola_2	0	23	0
07027	05_ola_3	13	316	4.113924050632911
07027	06_interola_3	0	9	0
07027	07_ola_4	2	266	0.7518796992481203
07028	01_ola_1	2	7	28.571428571428573
07028	02_interola_1	0	1	0
07028	03_ola_2	0	1	0
07028	04_interola_2	0	1	0
07028	05_ola_3	0	8	0
07028	06_interola_3	0	0	NA
07028	07_ola_4	0	35	0
07029	01_ola_1	0	2	0
07029	02_interola_1	0	0	NA
07029	03_ola_2	0	2	0
07029	04_interola_2	0	0	NA
07029	05_ola_3	1	6	16.666666666666668
07029	06_interola_3	0	0	NA
07029	07_ola_4	0	4	0
07030	01_ola_1	1	14	7.142857142857143
