CVEGEO	beds_PAFIL_IPRIV	beds_PAFIL_PDOM	beds_PDER_IMSS	beds_PDER_IMSSB	beds_PDER_ISTE	beds_PDER_SEGP	clinics_PAFIL_IPRIV	clinics_PAFIL_PDOM	clinics_PDER_IMSS	clinics_PDER_IMSSB	clinics_PDER_ISTE	clinics_PDER_SEGP	derechohabientes_PAFIL_IPRIV	derechohabientes_PAFIL_PDOM	derechohabientes_PDER_IMSS	derechohabientes_PDER_IMSSB	derechohabientes_PDER_ISTE	derechohabientes_PDER_SEGP	POBTOT
30102	0	0	0	22	0	0	0	5	11	115	7	0	2172	3835	53307	21612	16082	189332	400300
30103	0	0	0	0	0	0	0	0	0	10	1	0	133	162	1598	405	1481	55441	74609
30104	0	0	0	0	0	0	0	0	1	18	2	0	151	1305	14835	1684	3522	81807	139569
30105	0	159	527	0	241	0	0	90	185	13	64	0	16229	36005	424100	2650	49167	128830	903689
30106	0	0	0	0	0	0	0	0	2	11	3	0	132	425	13827	758	5867	53089	99685
30107	0	0	0	0	0	0	0	0	2	6	1	0	131	182	9674	3068	2268	58690	103067
30108	0	10	0	12	0	0	0	25	8	71	6	0	899	22804	73226	3432	11038	129273	332142
30109	0	0	50	11	0	0	0	0	24	34	10	0	725	1707	48296	10315	9471	120697	267065
30110	0	0	0	25	0	0	0	0	0	30	2	0	161	30	5773	8733	2058	52461	80289
30111	0	168	181	0	13	0	0	137	177	35	27	0	3507	76666	195714	2607	21852	158163	596489
30112	0	0	167	0	84	0	0	0	70	21	34	0	10076	4415	257432	1880	55952	182974	695341
30113	0	0	0	25	0	0	0	0	7	31	2	0	3762	640	91275	8307	8423	76357	251057
30114	0	0	0	0	0	0	0	0	4	13	4	0	392	762	19846	939	6599	71664	140867
30115	0	0	0	0	0	0	0	0	18	22	1	0	2497	842	64576	3318	8521	79485	222893
30116	0	0	0	0	0	0	0	0	8	19	7	0	1290	986	29925	2695	6201	48694	149714
30117	0	0	35	25	0	0	0	5	38	50	7	0	1620	1617	87903	10915	9497	105302	298909
30118	0	0	0	0	0	0	0	0	17	14	0	0	3159	515	90887	1410	8821	65808	235835
30119	0	0	131	0	10	0	0	0	51	6	19	0	791	344	83548	281	17552	48445	218678
30120	0	0	0	0	0	0	0	0	2	8	1	0	312	10128	52941	1014	6120	39597	153541
30121	0	0	16	0	0	0	0	3	18	41	11	0	1303	3779	60382	5421	15058	150349	312161
30122	0	22	129	0	13	0	0	38	137	24	16	0	2333	38772	197781	2582	19337	121175	496417
30123	0	79	119	0	125	0	0	66	102	31	85	0	12260	30913	423313	2703	50690	241924	953814
30124	0	74	182	18	40	0	0	61	83	34	30	0	3963	37443	151586	5960	27191	190869	589441
30125	0	0	16	0	0	0	0	0	13	8	2	0	829	780	35480	1166	3027	60615	148648
30126	0	87	579	0	241	0	0	69	205	13	61	0	6476	21874	355813	1832	36465	102518	731359
30127	0	0	0	42	0	0	0	0	2	27	2	0	1329	170	26081	2256	4239	99881	190954
30128	0	0	0	4	0	0	0	0	15	25	4	0	1667	730	63217	8270	10949	211970	402849
30129	0	0	0	59	26	0	0	0	2	60	23	0	1754	2268	39665	7087	27379	176155	319777
30130	0	0	57	0	10	0	0	0	24	42	19	0	1251	1465	79902	4888	20947	146841	388742
30131	0	0	0	11	0	0	0	5	6	79	3	0	2458	10417	62208	14042	13387	112583	307652
30132	0	0	0	0	0	0	0	0	4	4	2	0	383	745	18518	307	3952	56595	120285
30133	0	205	270	0	105	0	0	119	125	4	69	0	12791	56823	278897	1349	41831	97613	611241
30134	0	0	52	0	0	0	0	0	41	22	3	0	3871	1920	98063	838	12288	95548	282023
30135	0	0	230	0	30	0	0	0	84	18	22	0	5703	1507	122021	2214	14699	83683	295917
30136	0	0	0	0	0	0	0	0	11	1	0	0	444	263	20877	113	3690	34154	83628
30137	0	0	0	25	0	0	0	0	0	30	2	0	387	47	5618	8029	2608	55097	86456
30138	0	0	230	0	30	0	0	3	87	6	22	0	4665	1049	90703	1791	12651	34177	195084
30139	0	0	53	0	0	0	0	0	33	11	3	0	396	1557	37953	374	3868	43188	122945
30140	0	0	0	0	0	0	0	0	0	7	0	0	892	65	7780	816	1824	25825	49317
30141	0	0	0	0	0	0	0	0	23	27	4	0	789	2320	47641	2120	6602	93377	224852
30142	0	0	0	0	0	0	0	0	7	46	10	0	704	1006	28993	3411	8787	112107	249470
30143	0	0	27	0	0	0	0	0	35	18	10	0	939	4364	56059	1251	8533	99291	258098
30144	0	0	0	0	0	0	0	0	7	21	8	0	1083	957	29099	1752	6181	73720	178922
30145	0	0	0	12	0	0	0	0	10	62	8	0	896	2230	44658	3345	7640	84797	213459
30146	0	0	0	0	0	0	0	0	3	9	3	0	167	231	11314	1826	2664	43479	97013
30147	0	0	0	0	0	0	0	3	9	22	2	0	1826	854	37588	3617	5919	91169	186755
30148	0	0	0	0	0	0	0	0	6	16	2	0	815	1066	45896	528	2440	54100	150299
30149	0	0	0	0	0	0	0	0	13	31	10	0	1127	2034	48471	3041	9376	102321	243326
30150	0	6	0	0	0	0	0	12	3	17	9	0	247	4691	13111	1295	5851	48832	105570
30151	0	93	47	0	31	0	0	66	30	25	31	0	2253	24944	83157	1947	25040	130941	381750
30152	0	0	16	0	0	0	0	4	17	15	9	0	1070	7228	64829	1216	8721	64940	198752
30153	0	14	0	0	0	0	0	31	6	16	12	0	739	9465	14976	1294	8667	58860	136521
30154	0	6	0	0	0	0	0	12	3	9	8	0	230	4250	10520	941	5325	42442	94473
30155	0	0	0	42	0	0	0	0	1	61	5	0	1068	1888	23932	5394	10873	110204	189013
30156	0	0	0	0	0	0	0	0	2	6	1	0	187	260	10446	3092	2466	64198	111645
30157	0	0	0	0	0	0	0	2	3	21	2	0	570	3885	32125	2109	7118	100359	217820
30158	0	0	50	11	0	0	0	5	28	76	11	0	2405	4388	70120	12176	16355	123393	333318
30159	0	0	0	25	0	0	0	0	2	43	2	0	200	72	11501	9321	2666	114688	170964
30160	0	87	47	37	31	0	0	52	24	61	28	0	2877	22746	95062	9516	27173	179299	451521
30161	0	0	16	0	0	0	0	3	21	43	16	0	1255	2986	68566	5899	19460	169946	341708
30162	0	0	0	0	0	0	0	0	0	2	0	0	18	126	3265	238	252	20885	33702
30163	0	0	0	11	0	0	0	0	4	38	5	0	212	745	17797	12926	7098	109050	196965
30164	0	0	0	0	0	0	0	0	13	11	2	0	1343	474	47125	2222	7051	99724	204790
30165	0	0	16	0	0	0	0	0	13	16	4	0	715	220	36859	2239	3791	53914	150988
30166	0	0	0	0	0	0	0	0	3	11	0	0	75	132	8357	199	1801	43363	68341
30167	0	8	0	37	0	0	0	21	5	49	5	0	716	7783	29980	4720	10245	105900	217672
30168	0	0	0	25	0	0	0	0	4	44	2	0	1564	301	47822	9458	5143	91994	196669
30169	0	0	0	0	0	0	0	0	11	18	4	0	925	916	44265	1464	6479	72496	178669
30170	0	0	0	0	0	0	0	0	0	24	1	0	75	55	4035	3291	1394	35161	54128
30171	0	0	0	25	0	0	0	0	0	39	2	0	180	33	6894	10975	1939	78270	107989
30172	0	0	0	12	0	0	0	0	4	64	2	0	1129	1451	25657	2974	4706	62693	151469
30173	0	0	23	25	0	0	0	0	21	47	4	0	529	167	31032	9779	4795	94027	177575
30174	0	0	154	0	10	0	0	0	87	27	24	0	1773	2297	150357	1817	27198	163004	491296
30175	0	153	179	11	71	0	0	101	89	104	42	0	6770	52632	184467	17086	41401	239657	757038
30176	0	0	131	0	10	0	0	0	55	8	20	0	927	1042	93260	319	19687	66540	263032
30177	0	0	0	0	0	0	0	0	8	8	1	0	246	300	18187	3291	3304	83030	147367
30178	0	12	53	0	0	0	0	8	42	20	5	0	4755	6553	59003	1856	7718	79017	218004
30179	0	0	0	0	0	0	0	0	0	6	0	0	102	232	11650	296	1018	30663	60637
30180	0	0	0	0	0	0	0	0	0	38	2	0	133	426	7312	8484	4131	83449	116911
30181	0	12	17	0	0	0	0	8	27	20	7	0	5972	9925	100908	2094	12211	75617	286414
30182	0	0	167	0	84	0	0	0	74	6	34	0	9901	3664	250237	1637	54345	135694	626479
30183	0	0	50	23	0	0	0	0	22	32	9	0	514	1479	42316	12166	8088	106781	241586
30184	0	0	0	0	0	0	0	0	0	10	0	0	42	17	985	2260	557	53214	62828
30185	0	0	0	0	0	0	0	0	4	9	0	0	1418	246	42086	761	3096	31195	104564
30186	0	0	103	42	0	0	0	0	70	32	16	0	3371	620	105934	3213	8885	84193	308163
30187	0	0	0	0	0	0	0	0	2	11	3	0	230	544	16026	980	6448	66736	121180
30188	0	0	0	0	0	0	0	0	3	9	3	0	267	303	21536	1776	3408	60509	134482
30189	0	0	0	0	0	0	0	2	4	26	3	0	616	4526	36964	2960	8951	112024	246319
30190	0	0	74	0	0	0	0	0	37	5	6	0	637	801	40883	141	5237	35450	111621
30191	0	0	52	0	0	0	0	0	31	11	1	0	257	393	35779	183	3283	31721	93968
30192	0	0	0	0	0	0	0	0	5	19	4	0	147	514	13811	871	6548	72647	124877
30193	0	60	52	0	0	0	0	13	33	9	4	0	7643	11996	149960	921	17512	47336	325794
30194	0	0	0	0	0	0	0	0	6	10	3	0	432	798	23502	3284	5284	82077	170941
30195	0	0	0	0	0	0	0	0	0	14	0	0	59	31	935	345	283	60485	70647
30196	0	0	16	0	0	0	0	5	18	2	0	0	1118	136	45839	484	2526	26884	110360
30197	0	0	0	0	0	0	0	0	2	13	3	0	99	390	9937	694	5307	59241	100444
30198	0	0	0	0	0	0	0	0	0	34	1	0	69	55	2814	4839	2361	46678	71532
30199	0	0	0	12	0	0	0	0	5	52	2	0	410	10933	65136	2374	7578	51784	192210
30200	0	0	0	0	0	0	0	0	6	15	5	0	337	471	31687	2309	4076	61942	155283
30201	0	0	5	0	0	0	0	0	12	46	1	0	878	176	26604	8609	3435	159026	244545
30202	0	0	0	44	0	0	0	0	0	56	3	0	212	168	16145	7748	4781	71605	129432
30203	0	0	0	0	0	0	0	0	0	13	1	0	120	328	2812	2279	2306	46875	69980
30204	0	32	202	0	13	0	0	76	187	23	27	0	3490	48077	250996	4264	30355	253608	842385
30205	0	0	16	0	0	0	0	3	13	11	7	0	851	2037	40626	519	7530	64303	145538
30206	0	22	129	0	13	0	0	38	137	14	15	0	2279	41353	192932	1767	18038	96314	457432
30207	0	0	148	0	10	0	0	0	67	21	23	0	1216	1760	115044	1010	21625	71767	309791
30208	0	0	74	0	0	0	0	0	36	8	6	0	430	272	40498	128	4269	34045	102347
30209	0	0	0	0	0	0	0	0	1	14	1	0	103	820	8885	1197	2994	75522	119021
30210	0	130	52	0	0	0	0	76	40	36	13	0	1585	33664	44540	1962	8860	111212	282233
30211	0	0	50	0	0	0	0	0	24	13	11	0	561	1754	44906	1518	11899	83024	209284
30212	0	0	0	0	0	0	0	0	0	17	1	0	40	60	1974	3974	1545	33166	63909
31001	0	122	687	0	210	0	0	25	290	20	91	0	49415	12045	624328	4547	70778	112579	1106623
31002	0	0	0	0	0	0	0	0	7	12	0	0	1179	1232	95466	2370	2782	37418	188684
31003	0	0	0	40	0	0	0	0	2	16	6	0	284	35	11888	2228	5108	50687	84884
31004	0	0	41	0	0	0	0	0	18	6	2	0	621	210	35565	663	2726	13533	70123
31005	0	0	41	32	0	0	0	0	23	26	2	0	803	197	41044	2948	2504	19261	85837
31006	0	0	0	0	0	0	0	0	0	9	0	0	291	43	7531	1197	1492	27122	45529
31007	0	0	41	0	0	0	0	0	18	11	2	0	663	157	35728	1160	2550	15125	71539
31008	0	0	19	0	0	0	0	0	11	9	2	0	1784	85	20584	1149	3635	50200	97352
31009	0	0	41	0	0	0	0	0	13	12	2	0	476	119	27214	2282	3237	14894	61308
31010	0	0	0	0	0	0	0	0	2	11	5	0	219	46	10394	959	4212	66608	95667
31011	0	0	0	20	0	0	0	0	9	27	3	0	718	565	38037	4616	12355	50179	131354
31012	0	0	0	0	0	0	0	0	0	6	0	0	104	18	4961	1064	828	16420	27554
31013	0	122	652	0	210	0	0	25	273	9	91	0	49200	11793	568884	2632	69133	91704	1006349
31014	0	0	0	0	0	0	0	0	5	6	4	0	764	1392	18611	326	6545	47735	101097
31015	0	0	0	30	0	0	0	0	8	20	0	0	323	115	24868	1832	490	13235	52854
31016	0	0	0	0	0	0	0	0	1	5	1	0	182	61	4325	410	2450	41410	55353
31017	0	0	0	0	0	0	0	0	0	7	0	0	122	25	3093	145	634	30239	41887
31018	0	0	0	0	0	0	0	0	3	9	2	0	700	158	16655	1283	5220	33826	72695
31019	0	0	110	0	0	0	0	0	50	12	9	0	9666	1786	208714	3461	18015	149912	545783
31020	0	134	652	0	210	0	0	32	282	9	95	0	51271	14736	597714	2796	72511	110730	1085424
31021	0	0	0	0	0	0	0	0	7	6	6	0	911	1467	27030	477	13493	98875	180693
31022	0	0	0	0	0	0	0	0	6	10	4	0	453	194	13580	726	11762	126944	181388
31023	0	0	35	20	0	0	0	0	23	25	1	0	551	398	67448	4172	2756	24525	122606
31024	0	0	0	0	0	0	0	0	0	9	0	0	132	27	3598	1486	699	19779	31170
31025	0	0	0	40	0	0	0	0	3	14	3	0	803	101	12643	2497	6454	46023	86998
31026	0	0	41	0	0	0	0	0	13	6	1	0	324	118	22244	322	1483	10012	47417
31027	0	0	0	0	0	0	0	0	0	10	0	0	152	46	6889	1370	1163	8409	22894
31028	0	0	0	0	0	0	0	0	0	6	1	0	412	41	5425	385	2509	11291	24469
31029	0	0	0	0	0	0	0	0	0	7	1	0	417	53	6867	1147	2682	18797	35243
31030	0	0	0	0	0	0	0	0	0	8	0	0	60	35	4913	164	1097	40983	58416
31031	0	0	0	0	0	0	0	0	0	5	0	0	70	16	3691	1028	227	2988	9720
31032	0	0	0	0	0	0	0	0	5	5	4	0	732	1410	21060	526	7418	62893	123476
31033	0	0	0	20	0	0	0	0	4	16	3	0	206	409	16423	4168	11267	35990	83223
31034	0	0	0	0	0	0	0	0	0	14	0	0	462	39	14398	1982	436	12574	38703
31035	0	0	0	32	0	0	0	0	10	20	1	0	579	148	24177	2927	1699	16637	57504
31036	0	0	0	0	0	0	0	0	0	19	0	0	230	101	21526	3332	824	29782	70969
31037	0	0	0	0	0	0	0	0	0	5	0	0	296	17	9965	719	586	14405	34276
31038	0	12	35	0	0	0	0	7	24	2	4	0	1249	3017	74138	476	4252	36933	158688
31039	0	12	41	0	0	0	0	7	18	9	5	0	1192	2848	50572	543	4392	28068	121556
31040	0	0	0	0	0	0	0	0	0	10	0	0	437	62	9654	1495	559	12828	30217
31041	0	122	652	30	210	0	0	25	281	20	91	0	49131	11799	580013	3653	69087	95091	1025094
31042	0	0	0	32	0	0	0	0	10	19	1	0	382	58	18687	3105	1463	20134	54556
31043	0	0	0	0	0	0	0	0	0	3	0	0	44	15	2103	107	406	15248	23291
31044	0	0	0	20	0	0	0	0	6	17	1	0	361	199	19344	3817	1288	14099	48338
31045	0	0	0	20	0	0	0	0	4	17	1	0	165	165	14853	3928	1244	8557	35934
31046	0	0	0	0	0	0	0	0	0	10	0	0	114	91	11507	1198	1025	25678	47559
31047	0	0	0	40	0	0	0	0	2	20	6	0	363	95	13971	2099	6312	68624	110665
31048	0	0	0	0	0	0	0	0	0	21	3	0	482	412	27846	3420	12703	57379	128740
31049	0	0	0	0	0	0	0	0	0	6	0	0	276	34	7138	839	654	23873	40997
31050	0	12	35	0	0	0	0	7	38	12	5	0	3713	4469	174611	1408	9080	64311	343767
31051	0	0	0	0	0	0	0	0	4	6	0	0	1559	331	18132	110	1358	5273	34842
31052	0	0	0	0	0	0	0	0	0	16	0	0	386	256	20398	587	1346	10358	41906
31053	0	0	0	20	0	0	0	0	7	17	3	0	756	231	20598	4378	5779	32669	80748
31054	0	0	41	0	0	0	0	0	18	10	2	0	522	217	36966	819	2548	11830	69909
31055	0	0	0	20	0	0	0	0	4	25	2	0	190	190	22152	4678	2376	14804	56537
31056	0	0	0	0	0	0	0	0	6	10	8	0	967	210	19815	1181	10950	94913	156173
31057	0	0	19	0	0	0	0	0	12	12	2	0	1951	91	25118	1062	4532	53813	109070
31058	0	0	0	0	0	0	0	0	5	8	1	0	67	96	4985	478	3535	63746	84182
31059	0	122	652	0	210	0	0	25	278	15	91	0	49521	12005	584513	2743	69977	102165	1042998
31060	0	0	0	0	0	0	0	0	0	1	0	0	14	8	781	11	277	8886	11435
31061	0	0	19	0	0	0	0	0	11	8	2	0	1924	90	21017	880	3604	45011	90556
31062	0	0	0	0	0	0	0	0	3	13	3	0	729	138	23540	1067	5823	37850	88943
31063	0	0	35	0	0	0	0	0	22	13	0	0	795	404	68343	916	2660	24635	122141
31064	0	0	0	0	0	0	0	0	0	6	0	0	230	15	7491	940	286	6722	19854
31065	0	0	0	0	0	0	0	0	1	3	0	0	231	25	3310	57	390	8683	14676
31066	0	0	0	60	0	0	0	0	8	31	8	0	1129	582	35316	6277	20087	104715	213206
31067	0	0	0	30	0	0	0	0	13	20	1	0	565	146	34019	2569	2037	12364	64820
31068	0	0	41	0	0	0	0	0	13	5	1	0	243	73	20955	296	1546	10435	45446
31069	0	0	0	0	0	0	0	0	0	10	0	0	284	33	7339	1516	472	25817	43912
31070	0	0	19	0	0	0	0	0	11	9	2	0	1953	91	22455	899	4254	62738	114376
31071	0	0	0	32	0	0	0	0	10	16	1	0	336	60	15614	2271	1716	31254	63109
31072	0	0	41	0	0	0	0	0	13	8	1	0	468	98	24571	1002	1386	11158	50101
31073	0	0	0	0	0	0	0	0	0	5	1	0	161	55	2483	308	1959	37036	48163
31074	0	0	0	0	0	0	0	0	5	14	1	0	447	188	22895	1456	1803	10678	48861
31075	0	0	0	0	0	0	0	0	2	7	5	0	174	49	8023	1200	3612	40123	60994
31076	0	0	0	30	0	0	0	0	8	27	0	0	438	80	25536	3145	1098	23017	67138
31077	0	0	0	32	0	0	0	0	10	18	1	0	373	68	17368	3507	1586	17624	47963
31078	0	0	0	32	0	0	0	0	10	14	1	0	340	72	15346	2338	1227	9454	34496
31079	0	0	0	40	0	0	0	0	6	21	3	0	389	183	14667	2976	8081	106816	163878
31080	0	0	0	0	0	0	0	0	0	11	0	0	265	105	12286	1185	389	14536	36534
31081	0	0	0	0	0	0	0	0	5	10	4	0	707	1399	19443	471	6804	57440	113517
31082	0	0	41	0	0	0	0	0	13	8	1	0	315	74	22099	302	1342	10907	46547
31083	0	0	0	0	0	0	0	0	0	5	0	0	83	28	4373	25	529	2973	10340
31084	0	0	0	0	0	0	0	0	0	13	1	0	396	63	9215	1222	2970	19020	39580
31085	0	0	19	0	0	0	0	0	16	14	6	0	2474	1469	41381	1444	10289	118188	225794
31086	0	0	0	32	0	0	0	0	10	20	1	0	339	77	19234	3555	1623	12254	44658
31087	0	0	0	0	0	0	0	0	7	9	0	0	519	159	22851	254	1177	19654	56687
31088	0	0	0	32	0	0	0	0	10	21	1	0	427	76	18716	2945	1498	10325	40758
31089	0	0	0	40	0	0	0	0	0	15	2	0	189	53	11203	2315	3209	34098	65918
31090	0	122	652	30	210	0	0	25	288	26	91	0	50123	12957	659635	4171	71317	124275	1178329
31091	0	0	0	0	0	0	0	0	0	7	0	0	33	21	2101	219	407	25129	32647
31092	0	0	0	0	0	0	0	0	2	2	2	0	255	81	10134	392	7375	66653	101114
31093	0	122	652	0	210	0	0	25	273	18	91	0	49394	11908	583546	3650	69355	97969	1034614
31094	0	0	0	0	0	0	0	0	3	7	5	0	169	49	9448	394	3936	44139	66267
31095	0	122	652	30	210	0	0	25	293	22	92	0	50331	12989	662838	4545	72429	121272	1182313
31096	0	0	0	0	0	0	0	0	1	7	1	0	302	66	9845	1121	2487	69847	104445
31097	0	0	0	32	0	0	0	0	10	20	1	0	310	69	15467	2202	1581	29432	58264
31098	0	0	0	0	0	0	0	0	6	6	7	0	370	121	10667	431	7967	82971	118729
31099	0	0	0	0	0	0	0	0	5	6	4	0	726	1392	21259	257	7160	62010	124073
31100	0	134	687	0	210	0	0	32	300	12	95	0	50366	14822	644458	2936	73721	127378	1165421
31101	0	122	652	0	210	0	0	25	280	18	91	0	49533	11934	589314	3101	70013	105612	1051359
31102	0	0	91	0	0	0	0	0	34	5	2	0	7330	341	176450	2257	7831	112360	424859
31103	0	0	0	0	0	0	0	0	0	8	0	0	193	20	7546	1028	461	9491	23701
31104	0	0	0	0	0	0	0	0	0	5	1	0	231	53	5109	473	2446	54820	74927
31105	0	122	652	0	210	0	0	25	282	12	92	0	50665	12028	588140	2908	71184	95373	1039845
31106	0	0	41	0	0	0	0	0	13	10	2	0	439	91	24166	635	3092	13075	53821
32001	0	0	0	0	0	0	0	0	9	7	4	0	332	234	12400	423	4888	33856	68259
32002	0	0	0	0	0	0	0	0	8	3	3	0	993	15	11491	397	3049	34330	73091
32003	0	0	0	27	0	0	0	0	3	18	2	0	286	865	7319	1216	1963	20418	43073
32004	0	0	0	0	0	0	0	0	8	6	4	0	755	71	21937	326	2001	23343	67162
32005	0	0	235	0	80	0	0	0	156	29	79	0	2461	1297	216706	2599	38876	132530	487477
32006	0	0	88	31	10	0	0	0	65	38	19	0	1545	454	126238	4792	16994	117249	339690
32007	0	0	290	0	127	0	0	0	181	24	78	0	33871	981	624740	2164	61501	38203	907798
32008	0	0	0	0	0	0	0	0	8	7	8	0	356	125	44406	205	9763	57032	139865
32009	0	0	0	0	0	0	0	0	8	12	3	0	152	21	21353	229	3026	31875	75047
32010	0	0	0	31	0	0	0	0	31	54	16	0	1489	268	93756	3920	17181	164394	355273
32011	0	0	0	0	0	0	0	0	5	1	4	0	560	69	19098	230	1435	16960	55084
32012	0	72	147	22	70	0	0	12	119	26	82	0	3080	2738	236200	1727	57727	127663	517436
32013	0	0	88	0	10	0	0	0	70	15	17	0	1371	444	128273	1958	12749	82747	286291
32014	0	0	0	31	0	0	0	0	9	46	8	0	651	89	32864	4862	7667	77486	158697
32015	0	0	0	49	0	0	0	0	7	30	6	0	398	934	20659	2165	5447	48220	102130
32016	0	72	0	36	0	0	0	12	29	26	16	0	1660	2169	130457	1099	30242	108225	327936
32017	0	0	147	36	70	0	0	0	88	33	63	0	1530	1208	114798	1428	25195	116787	312142
32018	0	0	0	27	0	0	0	0	14	18	8	0	1999	1438	32037	1533	8287	91611	188942
32019	0	0	0	27	0	0	0	0	11	25	5	0	1170	882	20215	1711	5315	54691	116981
32020	0	0	235	22	80	0	0	0	158	41	81	0	2852	1326	222001	3420	36855	145316	507772
32021	0	0	0	0	0	0	0	0	12	37	7	0	500	121	27667	3270	6186	84843	161712
32022	0	0	0	31	0	0	0	0	3	27	5	0	582	112	20775	2906	6994	58835	115166
32023	0	0	0	0	0	0	0	0	5	9	2	0	554	24	7421	551	2676	26380	49309
32024	0	0	0	36	0	0	0	0	5	24	4	0	233	78	45370	1757	7653	106121	195255
32025	0	0	0	0	0	0	0	0	10	10	11	0	693	148	63305	450	17340	99608	224457
32026	0	0	290	22	127	0	0	0	184	66	82	0	34215	1085	644396	4979	64970	90485	1003100
32027	0	0	311	0	127	0	0	0	192	30	83	0	34169	1043	657006	3371	65207	41959	962509
32028	0	0	0	0	0	0	0	0	3	4	2	0	648	32	6980	168	2510	23304	48888
32029	0	0	0	31	0	0	0	0	16	36	8	0	750	106	51148	5284	10427	76771	189631
32030	0	0	0	27	0	0	0	0	4	15	3	0	281	894	9949	1172	3440	23226	52750
32031	0	0	0	0	0	0	0	0	4	9	6	0	1275	113	10504	742	4871	62993	97713
32032	0	0	147	0	70	0	0	0	94	7	62	0	1579	877	113603	722	22507	48579	223219
32033	0	0	0	0	0	0	0	0	7	4	5	0	625	29	13294	484	5743	53449	103326
32034	0	0	0	0	0	0	0	0	10	7	7	0	1601	256	19290	317	6696	62935	120819
32035	0	0	0	36	0	0	0	0	8	36	12	0	482	137	40526	2799	14366	141052	247039
32036	0	72	0	0	0	0	0	12	30	16	15	0	1659	2176	134637	802	29698	95577	320031
32037	0	72	88	36	10	0	0	12	99	42	30	0	3100	2283	253659	3078	41155	183288	594526
32038	0	0	0	0	0	0	0	0	8	32	10	0	1154	235	57330	2245	15464	170023	314727
32039	0	0	88	0	10	0	0	0	76	44	22	0	1578	488	143825	3155	19460	173398	432572
32040	0	0	88	31	10	0	0	0	73	38	20	0	1531	464	142654	4642	18578	119561	368732
32041	0	0	290	22	127	0	0	0	185	29	82	0	34083	1010	633183	2109	65249	56709	940533
32042	0	0	88	43	10	0	0	0	77	90	26	0	2283	580	155564	7533	26993	181044	488607
32043	0	0	0	0	0	0	0	0	8	19	7	0	376	133	18549	410	6979	59101	107544
32044	0	0	0	49	0	0	0	0	5	30	5	0	434	1229	23438	2261	5838	61875	123236
32045	0	0	0	27	0	0	0	0	7	18	4	0	305	1092	12594	1354	3297	30412	65405
32046	0	0	0	22	0	0	0	0	9	26	8	0	511	146	22210	1140	6529	54213	110951
32047	0	0	0	0	0	0	0	0	6	3	4	0	753	78	21465	264	2957	24226	69677
32048	0	0	0	0	0	0	0	0	9	9	3	0	278	238	11470	188	3173	37546	65234
32049	0	0	88	0	10	0	0	0	76	76	25	0	2195	627	144110	14123	21914	220833	506851
32050	0	72	147	0	70	0	0	12	115	9	72	0	2678	2621	204600	897	48153	72027	392131
32051	0	0	88	67	10	0	0	0	69	69	20	0	1670	518	140014	6000	18982	165607	418038
32052	0	0	0	36	0	0	0	0	6	21	7	0	461	90	41146	1750	11608	116894	211074
32053	0	0	0	36	0	0	0	0	4	29	5	0	252	110	23732	891	4697	94610	153450
32054	0	0	0	36	0	0	0	0	2	23	3	0	122	87	13350	1761	4188	78916	119632
32055	0	0	147	0	70	0	0	0	100	18	68	0	1791	1284	116277	764	32785	119569	333348
32056	0	72	0	22	0	0	0	12	43	27	20	0	2170	1993	163889	1592	34608	108088	380618
32057	0	72	0	0	0	0	0	12	29	11	15	0	1516	1834	125249	485	28557	73877	279410
32058	0	0	0	0	0	0	0	0	7	11	4	0	575	243	11025	397	4229	33323	61977
