CVEGEO	mun_derechohabientes_PAFIL_IPRIV	mun_beds_PAFIL_IPRIV	mun_clinics_PAFIL_IPRIV	mun_derechohabientes_PAFIL_PDOM	mun_beds_PAFIL_PDOM	mun_clinics_PAFIL_PDOM	mun_derechohabientes_PDER_IMSS	mun_beds_PDER_IMSS	mun_clinics_PDER_IMSS	mun_derechohabientes_PDER_IMSSB	mun_beds_PDER_IMSSB	mun_clinics_PDER_IMSSB	mun_derechohabientes_PDER_ISTE	mun_beds_PDER_ISTE	mun_clinics_PDER_ISTE	mun_derechohabientes_PDER_SEGP	mun_beds_PDER_SEGP	mun_clinics_PDER_SEGP	vecino_derechohabientes_PAFIL_IPRIV	vecino_beds_PAFIL_IPRIV	vecino_clinics_PAFIL_IPRIV	vecino_derechohabientes_PAFIL_PDOM	vecino_beds_PAFIL_PDOM	vecino_clinics_PAFIL_PDOM	vecino_derechohabientes_PDER_IMSS	vecino_beds_PDER_IMSS	vecino_clinics_PDER_IMSS	vecino_derechohabientes_PDER_IMSSB	vecino_beds_PDER_IMSSB	vecino_clinics_PDER_IMSSB	vecino_derechohabientes_PDER_ISTE	vecino_beds_PDER_ISTE	vecino_clinics_PDER_ISTE	vecino_derechohabientes_PDER_SEGP	vecino_beds_PDER_SEGP	vecino_clinics_PDER_SEGP	full_derechohabientes_PAFIL_IPRIV	full_beds_PAFIL_IPRIV	full_clinics_PAFIL_IPRIV	full_derechohabientes_PAFIL_PDOM	full_beds_PAFIL_PDOM	full_clinics_PAFIL_PDOM	full_derechohabientes_PDER_IMSS	full_beds_PDER_IMSS	full_clinics_PDER_IMSS	full_derechohabientes_PDER_IMSSB	full_beds_PDER_IMSSB	full_clinics_PDER_IMSSB	full_derechohabientes_PDER_ISTE	full_beds_PDER_ISTE	full_clinics_PDER_ISTE	full_derechohabientes_PDER_SEGP	full_beds_PDER_SEGP	full_clinics_PDER_SEGP	mun.contrib_derechohabientes_PAFIL_IPRIV	mun.contrib_beds_PAFIL_IPRIV	mun.contrib_clinics_PAFIL_IPRIV	mun.contrib_derechohabientes_PAFIL_PDOM	mun.contrib_beds_PAFIL_PDOM	mun.contrib_clinics_PAFIL_PDOM	mun.contrib_derechohabientes_PDER_IMSS	mun.contrib_beds_PDER_IMSS	mun.contrib_clinics_PDER_IMSS	mun.contrib_derechohabientes_PDER_IMSSB	mun.contrib_beds_PDER_IMSSB	mun.contrib_clinics_PDER_IMSSB	mun.contrib_derechohabientes_PDER_ISTE	mun.contrib_beds_PDER_ISTE	mun.contrib_clinics_PDER_ISTE	mun.contrib_derechohabientes_PDER_SEGP	mun.contrib_beds_PDER_SEGP	mun.contrib_clinics_PDER_SEGP
21196	1	0	0	1	0	0	16	0	0	17	0	0	209	0	0	1087	0	0	158	0	0	246	0	0	3747	0	1	693	12	38	4845	0	5	36190	0	0	159	0	0	247	0	0	3763	0	1	710	12	38	5054	0	5	37277	0	0	0.6289308176100629	NA	NA	0.4048582995951417	NA	NA	0.4251926654265214	NA	0	2.3943661971830985	0	0	4.135338345864661	NA	0	2.9160071894197492	NA	NA
21197	144	0	0	621	0	0	9941	0	1	2125	12	43	3245	0	2	39736	0	0	491	0	0	3652	4	9	15778	6	10	2505	0	13	8804	9	16	95532	0	0	635	0	0	4273	4	9	25719	6	11	4630	12	56	12049	9	18	135268	0	0	22.677165354330707	NA	NA	14.533114907559092	0	0	38.652358178778336	0	9.090909090909092	45.8963282937365	100	76.78571428571429	26.931695576396383	0	11.11111111111111	29.375757754975307	NA	NA
21198	5	0	0	0	0	0	494	0	0	6	0	2	2	0	0	733	0	0	125	0	0	55	0	0	2372	0	0	104	11	33	1814	0	1	26410	0	0	130	0	0	55	0	0	2866	0	0	110	11	35	1816	0	1	27143	0	0	3.8461538461538463	NA	NA	0	NA	NA	17.236566643405443	NA	NA	5.454545454545454	0	5.714285714285714	0.11013215859030837	NA	0	2.700512102567881	NA	NA
21199	59	0	0	34	0	0	3054	0	0	1193	4	2	500	0	0	24423	0	0	2027	0	0	996	0	0	60312	27	27	3683	20	19	10862	18	18	128838	0	0	2086	0	0	1030	0	0	63366	27	27	4876	24	21	11362	18	18	153261	0	0	2.828379674017258	NA	NA	3.3009708737864076	NA	NA	4.819619354227819	0	0	24.466776045939294	16.666666666666668	9.523809523809524	4.4006336912515405	0	0	15.935560905905612	NA	NA
21200	6	0	0	5	0	0	334	0	0	5	0	1	203	0	1	2434	0	0	569	0	0	122	0	0	6954	0	1	2455	11	65	5045	0	2	78202	0	0	575	0	0	127	0	0	7288	0	1	2460	11	66	5248	0	3	80636	0	0	1.0434782608695652	NA	NA	3.937007874015748	NA	NA	4.582875960482986	NA	0	0.2032520325203252	0	1.5151515151515151	3.868140243902439	NA	33.333333333333336	3.018502901929659	NA	NA
21201	11	0	0	1	0	0	134	0	0	2	0	0	17	0	0	2618	0	0	81	0	0	49	0	0	1800	0	0	65	0	2	263	0	0	16432	0	0	92	0	0	50	0	0	1934	0	0	67	0	2	280	0	0	19050	0	0	11.956521739130435	NA	NA	2	NA	NA	6.928645294725957	NA	NA	2.985074626865672	NA	0	6.071428571428571	NA	NA	13.742782152230971	NA	NA
21202	41	0	0	14	0	0	142	0	0	170	0	0	224	0	0	10806	0	0	582	0	0	142	0	0	6467	0	1	2465	11	66	5207	0	4	80010	0	0	623	0	0	156	0	0	6609	0	1	2635	11	66	5431	0	4	90816	0	0	6.581059390048154	NA	NA	8.974358974358974	NA	NA	2.148585262520805	NA	0	6.451612903225806	0	0	4.124470631559565	NA	0	11.898784355179703	NA	NA
21203	17	0	0	7	0	0	451	0	0	3	0	0	66	0	0	5318	0	0	697	0	0	215	0	0	17026	2	4	1042	0	6	3690	0	4	107362	0	0	714	0	0	222	0	0	17477	2	4	1045	0	6	3756	0	4	112680	0	0	2.380952380952381	NA	NA	3.1531531531531534	NA	NA	2.5805344166618984	0	0	0.28708133971291866	NA	0	1.7571884984025559	NA	0	4.719559815406461	NA	NA
21204	5	0	0	38	0	0	692	0	0	29	0	3	1052	0	0	3997	0	0	107	0	0	271	0	0	5658	0	2	330	0	7	5172	0	3	44528	0	0	112	0	0	309	0	0	6350	0	2	359	0	10	6224	0	3	48525	0	0	4.464285714285714	NA	NA	12.297734627831716	NA	NA	10.89763779527559	NA	0	8.07799442896936	NA	30	16.902313624678662	NA	0	8.236991241628028	NA	NA
21205	72	0	0	21	0	0	1258	0	0	219	0	1	153	0	0	18099	0	0	520	0	0	221	0	0	17411	2	6	1734	0	3	3305	0	4	104371	0	0	592	0	0	242	0	0	18669	2	6	1953	0	4	3458	0	4	122470	0	0	12.162162162162161	NA	NA	8.677685950413224	NA	NA	6.738443408859607	0	0	11.213517665130569	NA	25	4.424522845575477	NA	0	14.778313056258675	NA	NA
21206	11	0	0	2	0	0	56	0	0	320	0	0	13	0	0	3286	0	0	261	0	0	224	0	0	3166	0	0	2839	12	39	1180	0	0	36718	0	0	272	0	0	226	0	0	3222	0	0	3159	12	39	1193	0	0	40004	0	0	4.044117647058823	NA	NA	0.8849557522123894	NA	NA	1.7380509000620732	NA	NA	10.129787907565685	0	0	1.0896898575020955	NA	NA	8.214178582141786	NA	NA
21207	474	0	0	59	0	0	4365	0	0	1239	11	54	3735	0	1	34215	0	0	268	0	0	351	0	0	9397	0	2	2865	0	19	8219	0	8	104644	0	0	742	0	0	410	0	0	13762	0	2	4104	11	73	11954	0	9	138859	0	0	63.881401617250674	NA	NA	14.390243902439025	NA	NA	31.717773579421596	NA	0	30.190058479532162	100	73.97260273972603	31.244771624560816	NA	11.11111111111111	24.640102550068775	NA	NA
21208	331	0	0	383	0	0	5761	0	1	550	0	8	4228	0	2	46373	0	0	1050	0	0	3665	4	9	32297	6	7	5637	12	79	11421	9	18	168146	0	0	1381	0	0	4048	4	9	38058	6	8	6187	12	87	15649	9	20	214519	0	0	23.968139029688633	NA	NA	9.461462450592885	0	0	15.137421829838667	0	12.5	8.889607240989172	0	9.195402298850574	27.017700811553453	0	10	21.617199408910167	NA	NA
21209	62	0	0	11	0	0	450	0	0	121	0	2	286	0	0	4690	0	0	3337	0	0	2263	0	0	106320	60	44	2143	0	12	15574	8	11	109624	0	0	3399	0	0	2274	0	0	106770	60	44	2264	0	14	15860	8	11	114314	0	0	1.8240659017358047	NA	NA	0.4837291116974494	NA	NA	0.4214667041303737	0	0	5.34452296819788	NA	14.285714285714286	1.8032786885245902	0	0	4.102734573193135	NA	NA
21210	39	0	0	13	0	0	106	0	0	12	0	1	180	0	1	4702	0	0	95	0	0	38	0	0	1142	0	0	1074	11	18	599	0	0	45606	0	0	134	0	0	51	0	0	1248	0	0	1086	11	19	779	0	1	50308	0	0	29.104477611940297	NA	NA	25.49019607843137	NA	NA	8.493589743589743	NA	NA	1.1049723756906078	0	5.2631578947368425	23.106546854942234	NA	100	9.346426015743022	NA	NA
21211	23	0	0	20	0	0	1443	0	0	554	0	1	2200	0	3	7027	0	0	568	0	0	230	0	0	10110	0	2	1735	11	64	7556	0	4	81757	0	0	591	0	0	250	0	0	11553	0	2	2289	11	65	9756	0	7	88784	0	0	3.8917089678510997	NA	NA	8	NA	NA	12.490262269540379	NA	0	24.20270860637833	0	1.5384615384615385	22.55022550225502	NA	42.857142857142854	7.914714362948279	NA	NA
21212	17	0	0	10	0	0	1154	0	0	348	0	4	261	0	0	14554	0	0	660	0	0	325	0	0	14875	0	3	3027	11	83	10857	0	9	126777	0	0	677	0	0	335	0	0	16029	0	3	3375	11	87	11118	0	9	141331	0	0	2.511078286558346	NA	NA	2.985074626865672	NA	NA	7.199450995071433	NA	0	10.311111111111112	0	4.597701149425287	2.3475445223961144	NA	0	10.297811520473216	NA	NA
21213	6	0	0	88	0	0	405	0	0	828	0	3	161	0	0	8604	0	0	608	0	0	4105	4	9	25751	6	11	3904	12	58	12043	9	18	138027	0	0	614	0	0	4193	4	9	26156	6	11	4732	12	61	12204	9	18	146631	0	0	0.9771986970684039	NA	NA	2.0987359885523493	0	0	1.5484018963144213	0	0	17.49788672865596	0	4.918032786885246	1.3192395935758767	0	0	5.867790576344702	NA	NA
21214	58	0	0	22	0	0	1560	0	0	18	0	0	439	0	0	10098	0	0	239	0	0	125	0	0	12275	2	5	739	0	15	2388	0	1	80498	0	0	297	0	0	147	0	0	13835	2	5	757	0	15	2827	0	1	90596	0	0	19.52861952861953	NA	NA	14.965986394557824	NA	NA	11.27574990964944	0	0	2.3778071334214004	NA	0	15.52882914750619	NA	0	11.14618746964546	NA	NA
21215	27	0	0	3	0	0	586	0	0	30	0	1	88	0	0	3470	0	0	117	0	0	64	0	0	2654	0	0	2384	0	11	731	0	1	48687	0	0	144	0	0	67	0	0	3240	0	0	2414	0	12	819	0	1	52157	0	0	18.75	NA	NA	4.477611940298507	NA	NA	18.08641975308642	NA	NA	1.2427506213753108	NA	8.333333333333334	10.744810744810744	NA	0	6.6529900109285425	NA	NA
21216	1	0	0	8	0	0	71	0	0	1	0	0	77	0	0	1900	0	0	165	0	0	237	0	0	2516	0	0	3808	4	13	2780	0	1	71925	0	0	166	0	0	245	0	0	2587	0	0	3809	4	13	2857	0	1	73825	0	0	0.6024096385542169	NA	NA	3.2653061224489797	NA	NA	2.7444916892153075	NA	NA	0.026253609871357313	0	0	2.6951347567378368	NA	0	2.5736539112766676	NA	NA
21217	64	0	0	8	0	0	101	0	0	208	0	2	105	0	0	17568	0	0	140	0	0	146	0	0	9300	2	5	583	0	24	1974	0	1	97121	0	0	204	0	0	154	0	0	9401	2	5	791	0	26	2079	0	1	114689	0	0	31.372549019607842	NA	NA	5.194805194805195	NA	NA	1.0743537921497712	0	0	26.29582806573957	NA	7.6923076923076925	5.05050505050505	NA	0	15.317946795246275	NA	NA
22001	527	0	0	77	0	0	7693	0	2	744	0	0	1432	0	1	41345	0	0	5430	0	0	2186	0	0	177742	72	53	2704	0	10	16693	0	10	209801	0	0	5957	0	0	2263	0	0	185435	72	55	3448	0	10	18125	0	11	251146	0	0	8.846734933691456	NA	NA	3.4025629695095008	NA	NA	4.148623506889207	0	3.6363636363636362	21.577726218097446	NA	0	7.900689655172414	NA	9.090909090909092	16.462535736185327	NA	NA
22002	30	0	0	17	0	0	339	0	0	274	0	0	522	0	1	22552	0	0	290	0	0	80	0	0	12282	0	7	176	0	0	5603	0	5	100903	0	0	320	0	0	97	0	0	12621	0	7	450	0	0	6125	0	6	123455	0	0	9.375	NA	NA	17.52577319587629	NA	NA	2.685999524601854	NA	0	60.888888888888886	NA	NA	8.522448979591836	NA	16.666666666666668	18.26738487708072	NA	NA
22003	27	0	0	2	0	0	281	0	0	7	0	0	385	0	1	10888	0	0	356	0	0	49	0	0	3893	0	0	792	0	11	3818	0	6	79050	0	0	383	0	0	51	0	0	4174	0	0	799	0	11	4203	0	7	89938	0	0	7.049608355091384	NA	NA	3.9215686274509802	NA	NA	6.732151413512218	NA	NA	0.8760951188986232	NA	0	9.160123721151558	NA	14.285714285714286	12.106117547643933	NA	NA
22004	99	0	0	44	0	0	9187	0	6	78	0	0	2283	0	1	41920	0	0	525	0	0	638	0	0	22512	0	6	1822	0	13	6419	0	6	125680	0	0	624	0	0	682	0	0	31699	0	12	1900	0	13	8702	0	7	167600	0	0	15.865384615384615	NA	NA	6.451612903225806	NA	NA	28.981986813464147	NA	50	4.105263157894737	NA	0	26.235348195817053	NA	14.285714285714286	25.011933174224342	NA	NA
22005	138	0	0	109	0	0	23583	0	2	176	0	0	1500	0	1	24187	0	0	13762	0	0	863	0	0	202995	260	82	2294	0	0	13499	0	8	136016	0	0	13900	0	0	972	0	0	226578	260	84	2470	0	0	14999	0	9	160203	0	0	0.9928057553956835	NA	NA	11.213991769547325	NA	NA	10.408336202102587	0	2.380952380952381	7.125506072874494	NA	NA	10.000666711114075	NA	11.11111111111111	15.097719768044294	NA	NA
22006	14609	0	0	861	0	0	115147	0	26	476	0	0	11521	0	0	30100	0	0	56226	0	0	4199	30	2	676761	287	184	4549	0	2	54542	90	59	266895	0	0	70835	0	0	5060	30	2	791908	287	210	5025	0	2	66063	90	59	296995	0	0	20.623985317992517	NA	NA	17.015810276679844	0	0	14.540451668628174	0	12.380952380952381	9.472636815920398	NA	0	17.439413892799298	0	0	10.134850755063217	NA	NA
22007	218	0	0	11	0	0	7304	0	2	764	0	0	1199	0	2	19918	0	0	1520	0	0	361	0	0	63175	0	16	605	0	4	8739	0	6	129835	0	0	1738	0	0	372	0	0	70479	0	18	1369	0	4	9938	0	8	149753	0	0	12.543153049482163	NA	NA	2.956989247311828	NA	NA	10.3633706494133	NA	11.11111111111111	55.80715850986121	NA	0	12.064801770980077	NA	25	13.30056826908309	NA	NA
22008	756	0	0	38	0	0	5988	0	1	388	0	0	678	0	0	19740	0	0	85475	0	0	7341	30	2	1048019	619	326	7637	0	8	80830	90	68	401560	0	0	86231	0	0	7379	30	2	1054007	619	327	8025	0	8	81508	90	68	421300	0	0	0.876714870522202	NA	NA	0.514974928852148	0	0	0.5681176690477387	0	0.3058103975535168	4.834890965732087	NA	0	0.8318201894292585	0	0	4.685497270353667	NA	NA
22009	105	0	0	18	0	0	1685	0	0	76	0	0	2057	0	3	20418	0	0	341	0	0	155	0	0	16726	0	8	2727	0	28	4723	0	4	158114	0	0	446	0	0	173	0	0	18411	0	8	2803	0	28	6780	0	7	178532	0	0	23.542600896860986	NA	NA	10.404624277456648	NA	NA	9.152137309217316	NA	0	2.7113806635747415	NA	0	30.339233038348084	NA	42.857142857142854	11.436605202428696	NA	NA
22010	8	0	0	5	0	0	210	0	0	26	0	0	396	0	0	16729	0	0	271	0	0	86	0	0	4747	0	0	1253	0	22	5199	0	5	96125	0	0	279	0	0	91	0	0	4957	0	0	1279	0	22	5595	0	5	112854	0	0	2.867383512544803	NA	NA	5.4945054945054945	NA	NA	4.236433326608836	NA	NA	2.032838154808444	NA	0	7.07774798927614	NA	0	14.82357736544562	NA	NA
22011	11881	0	0	585	0	0	128340	260	65	1100	0	0	6057	0	0	40535	0	0	56548	0	0	4250	30	2	706925	287	191	4822	0	2	54120	90	60	258582	0	0	68429	0	0	4835	30	2	835265	547	256	5922	0	2	60177	90	60	299117	0	0	17.36252173785968	NA	NA	12.099276111685626	0	0	15.365183504636253	47.53199268738574	25.390625	18.57480580884836	NA	0	10.065307343337155	0	0	13.551553405523592	NA	NA
22012	375	0	0	78	0	0	38407	0	7	191	0	0	1478	0	2	22561	0	0	18250	0	0	2628	0	0	332788	332	125	3224	0	3	22138	0	11	174246	0	0	18625	0	0	2706	0	0	371195	332	132	3415	0	3	23616	0	13	196807	0	0	2.0134228187919465	NA	NA	2.882483370288248	NA	NA	10.34685273239133	0	5.303030303030303	5.592972181551977	NA	0	6.258468834688347	NA	15.384615384615385	11.463515017250403	NA	NA
22013	26	0	0	9	0	0	701	0	0	10	0	0	461	0	0	15871	0	0	247	0	0	101	0	0	14315	0	7	457	0	0	5649	0	5	115290	0	0	273	0	0	110	0	0	15016	0	7	467	0	0	6110	0	5	131161	0	0	9.523809523809524	NA	NA	8.181818181818182	NA	NA	4.668353755993607	NA	0	2.1413276231263385	NA	NA	7.545008183306056	NA	0	12.100395696891606	NA	NA
22014	53597	0	0	3974	30	2	604408	287	176	3367	0	2	47131	90	55	144482	0	0	33890	0	0	1709	0	0	358770	266	107	3449	0	1	29455	0	8	232118	0	0	87487	0	0	5683	30	2	963178	553	283	6816	0	3	76586	90	63	376600	0	0	61.26281618983392	NA	NA	69.92785500615872	100	100	62.75143327609227	51.89873417721519	62.19081272084806	49.39847417840375	NA	66.66666666666667	61.539968140391196	100	87.3015873015873	38.36484333510356	NA	NA
22015	20	0	0	4	0	0	351	0	1	2	0	0	140	0	0	7656	0	0	234	0	0	79	0	0	11322	0	6	430	0	1	4958	0	5	88071	0	0	254	0	0	83	0	0	11673	0	7	432	0	1	5098	0	5	95727	0	0	7.874015748031496	NA	NA	4.819277108433735	NA	NA	3.0069390902081725	NA	14.285714285714286	0.46296296296296297	NA	0	2.7461749705766967	NA	0	7.997743583315052	NA	NA
22016	4274	0	0	1740	0	0	150410	72	50	1416	0	3	11261	0	8	68451	0	0	3388	0	0	597	0	0	101410	0	23	1859	0	7	10164	0	9	167849	0	0	7662	0	0	2337	0	0	251820	72	73	3275	0	10	21425	0	17	236300	0	0	55.78178021404333	NA	NA	74.45442875481386	NA	NA	59.72917163052974	100	68.4931506849315	43.23664122137404	NA	30	52.560093348891485	NA	47.05882352941177	28.967837494710114	NA	NA
22017	1201	0	0	156	0	0	24467	0	7	144	0	0	2642	0	2	21333	0	0	5340	0	0	2035	0	0	235017	72	65	2874	0	11	18692	0	16	177944	0	0	6541	0	0	2191	0	0	259484	72	72	3018	0	11	21334	0	18	199277	0	0	18.361106864393825	NA	NA	7.120036513007759	NA	NA	9.429097747838018	0	9.722222222222221	4.7713717693836974	NA	0	12.383988000374988	NA	11.11111111111111	10.705199295453063	NA	NA
22018	17	0	0	25	0	0	2761	0	1	16	0	0	1418	0	1	18321	0	0	551	0	0	181	0	0	42491	0	10	1107	0	0	6148	0	5	115244	0	0	568	0	0	206	0	0	45252	0	11	1123	0	0	7566	0	6	133565	0	0	2.992957746478873	NA	NA	12.135922330097088	NA	NA	6.101387783965349	NA	9.090909090909092	1.4247551202137132	NA	NA	18.741739360296062	NA	16.666666666666668	13.71691685696103	NA	NA
23001	1920	0	0	1337	6	7	44767	18	19	167	0	0	6819	0	11	14589	0	0	8346	0	0	339	0	0	178724	91	34	2242	0	0	7495	0	2	62744	0	0	10266	0	0	1676	6	7	223491	109	53	2409	0	0	14314	0	13	77333	0	0	18.70251315020456	NA	NA	79.77326968973748	100	100	20.030784237396585	16.513761467889907	35.84905660377358	6.932337069323371	NA	NA	47.63867542266313	NA	84.61538461538461	18.865167522273804	NA	NA
23002	163	0	0	74	0	0	8793	0	2	246	0	0	6999	0	2	54167	0	0	1414	0	0	201	0	0	14834	0	4	930	0	5	6749	0	1	88832	0	0	1577	0	0	275	0	0	23627	0	6	1176	0	5	13748	0	3	142999	0	0	10.336081166772352	NA	NA	26.90909090909091	NA	NA	37.21589706691497	NA	33.333333333333336	20.918367346938776	NA	0	50.90922315973233	NA	66.66666666666667	37.879285869131955	NA	NA
23003	465	0	0	867	8	7	5578	0	0	66	0	0	1354	0	1	8120	0	0	19802	0	0	1883	45	2	505599	305	134	3900	0	0	33108	19	17	121148	0	0	20267	0	0	2750	53	9	511177	305	134	3966	0	0	34462	19	18	129268	0	0	2.294370158385553	NA	NA	31.527272727272727	15.09433962264151	77.77777777777777	1.0912071552515077	0	0	1.6641452344931922	NA	NA	3.9289652370727177	0	5.555555555555555	6.281523656279976	NA	NA
23004	1842	0	0	6078	42	16	69817	47	35	476	0	0	44106	30	35	61298	0	0	488	0	0	590	0	0	6710	0	1	625	0	6	5157	0	1	76598	0	0	2330	0	0	6668	42	16	76527	47	36	1101	0	6	49263	30	36	137896	0	0	79.05579399141631	NA	NA	91.15176964607079	100	100	91.2318528101193	100	97.22222222222223	43.23342415985468	NA	0	89.53169721697826	100	97.22222222222223	44.45234089458722	NA	NA
23005	19760	0	0	1869	45	2	503923	305	134	3513	0	0	31684	19	16	104278	0	0	1276	0	0	914	8	7	17986	0	0	551	0	0	3571	0	2	30210	0	0	21036	0	0	2783	53	9	521909	305	134	4064	0	0	35255	19	18	134488	0	0	93.93420802433923	NA	NA	67.15774344232842	84.90566037735849	22.22222222222222	96.55380535687256	100	100	86.44192913385827	NA	NA	89.87094029215714	100	88.88888888888889	77.53702932603652	NA	NA
23006	43	0	0	57	0	0	1544	0	4	173	0	0	2711	0	1	28272	0	0	827	0	0	343	0	0	25470	0	6	804	0	11	17312	0	9	171139	0	0	870	0	0	400	0	0	27014	0	10	977	0	11	20023	0	10	199411	0	0	4.942528735632184	NA	NA	14.25	NA	NA	5.715554897460576	NA	40	17.707267144319346	NA	0	13.53942965589572	NA	10	14.177753484010411	NA	NA
23007	42	0	0	14	0	0	1676	0	0	387	0	0	1424	0	1	16870	0	0	29945	0	0	3152	53	9	710904	415	179	6318	0	8	43867	19	21	232414	0	0	29987	0	0	3166	53	9	712580	415	179	6705	0	8	45291	19	22	249284	0	0	0.14006069296695234	NA	NA	0.4421983575489577	0	0	0.23520166156782396	0	0	5.771812080536913	NA	0	3.1441125168355746	0	4.545454545454546	6.767381781421992	NA	NA
23008	7171	0	0	304	0	0	168949	91	34	1714	0	0	6570	0	2	46883	0	0	4594	0	0	2810	6	7	87041	18	24	1476	0	4	16506	0	16	117942	0	0	11765	0	0	3114	6	7	255990	109	58	3190	0	4	23076	0	18	164825	0	0	60.951976200594984	NA	NA	9.762363519588954	0	0	65.9982811828587	83.4862385321101	58.62068965517241	53.73040752351097	NA	0	28.47113884555382	NA	11.11111111111111	28.444107386622175	NA	NA
23009	1175	0	0	35	0	0	9775	0	0	528	0	0	925	0	0	15861	0	0	9254	0	0	1715	6	7	222509	109	55	2127	0	0	20388	0	15	115639	0	0	10429	0	0	1750	6	7	232284	109	55	2655	0	0	21313	0	15	131500	0	0	11.266660274235305	NA	NA	2	0	0	4.2082106387009	0	0	19.887005649717516	NA	NA	4.340074133158167	NA	0	12.061596958174905	NA	NA
23010	177	0	0	96	0	0	1968	0	0	65	0	0	2757	0	0	28428	0	0	2359	0	0	6703	42	16	84896	47	42	1455	0	6	56216	30	39	191907	0	0	2536	0	0	6799	42	16	86864	47	42	1520	0	6	58973	30	39	220335	0	0	6.979495268138801	NA	NA	1.4119723488748346	0	0	2.265610609688709	0	0	4.276315789473684	NA	0	4.6750207722177946	0	0	12.902171693103684	NA	NA
23011	769	0	0	33	0	0	10732	0	0	98	0	0	793	0	0	5220	0	0	26973	0	0	2187	45	2	674548	396	168	5614	0	0	39678	19	19	168031	0	0	27742	0	0	2220	45	2	685280	396	168	5712	0	0	40471	19	19	173251	0	0	2.7719702977434935	NA	NA	1.4864864864864864	0	0	1.5660751809479336	0	0	1.7156862745098038	NA	NA	1.9594277383805687	0	0	3.0129696221089635	NA	NA
24001	67	0	0	9	0	0	2294	0	0	106	0	3	434	0	0	12303	0	0	47463	0	0	2957	28	21	563122	560	214	4865	36	36	67414	78	77	199023	0	0	47530	0	0	2966	28	21	565416	560	214	4971	36	39	67848	78	77	211326	0	0	0.1409636019356196	NA	NA	0.30343897505057316	0	0	0.40571897505553434	0	0	2.132367732850533	0	7.6923076923076925	0.6396651338285579	0	0	5.821810851480651	NA	NA
24002	4	0	0	5	0	0	484	0	0	441	0	3	168	0	0	5527	0	0	1795	0	0	167	0	0	36865	6	16	4854	0	29	10661	10	13	101203	0	0	1799	0	0	172	0	0	37349	6	16	5295	0	32	10829	10	13	106730	0	0	0.22234574763757642	NA	NA	2.9069767441860463	NA	NA	1.2958847626442476	0	0	8.328611898016996	NA	9.375	1.5513897866839044	0	0	5.17848777288485	NA	NA
24003	54	0	0	64	0	0	3369	0	1	1370	0	10	737	0	0	32784	0	0	3470	0	0	1879	0	0	104752	116	59	4069	0	34	23703	26	24	145916	0	0	3524	0	0	1943	0	0	108121	116	60	5439	0	44	24440	26	24	178700	0	0	1.532349602724177	NA	NA	3.2938754503345344	NA	NA	3.1159534225543606	0	1.6666666666666667	25.188453759882332	NA	22.727272727272727	3.0155482815057284	0	0	18.345831001678793	NA	NA
24004	82	0	0	6	0	0	530	0	0	30	0	3	34	0	0	2788	0	0	7138	0	0	948	0	0	239991	0	12	2526	30	24	20671	0	9	67813	0	0	7220	0	0	954	0	0	240521	0	12	2556	30	27	20705	0	9	70601	0	0	1.1357340720221607	NA	NA	0.6289308176100629	NA	NA	0.22035497939888823	NA	0	1.1737089201877935	0	11.11111111111111	0.16421154310553007	NA	0	3.948952564411269	NA	NA
24005	78	0	0	21	0	0	4385	0	1	63	0	2	1382	0	2	8203	0	0	1520	0	0	98	0	0	22321	6	9	1473	0	19	7327	10	8	64679	0	0	1598	0	0	119	0	0	26706	6	10	1536	0	21	8709	10	10	72882	0	0	4.881101376720901	NA	NA	17.647058823529413	NA	NA	16.41953119149255	0	10	4.1015625	NA	9.523809523809524	15.868641635090137	0	20	11.255179605389534	NA	NA
24006	35	0	0	2	0	0	1550	0	0	434	0	7	179	0	0	6484	0	0	338	0	0	55	0	0	29201	0	6	3031	25	43	5012	0	3	39838	0	0	373	0	0	57	0	0	30751	0	6	3465	25	50	5191	0	3	46322	0	0	9.383378016085791	NA	NA	3.508771929824561	NA	NA	5.040486488244285	NA	0	12.525252525252526	0	14	3.4482758620689653	NA	0	13.99766849445188	NA	NA
24007	65	0	0	9	0	0	5017	0	1	859	0	4	3046	0	0	8282	0	0	794	0	0	160	0	0	55822	0	9	3669	46	31	12165	10	10	65759	0	0	859	0	0	169	0	0	60839	0	10	4528	46	35	15211	10	10	74041	0	0	7.566938300349244	NA	NA	5.325443786982248	NA	NA	8.24635513404231	NA	10	18.970848056537104	0	11.428571428571429	20.024981920978238	0	0	11.185694412555206	NA	NA
24008	486	0	0	9	0	0	4531	0	1	1334	30	11	1556	0	1	9702	0	0	613	0	0	78	0	0	10399	0	1	5154	0	27	2408	0	3	57627	0	0	1099	0	0	87	0	0	14930	0	2	6488	30	38	3964	0	4	67329	0	0	44.222020018198364	NA	NA	10.344827586206897	NA	NA	30.348292029470866	NA	50	20.561035758323058	100	28.94736842105263	39.25327951564077	NA	25	14.409838256917524	NA	NA
24009	192	0	0	13	0	0	2742	0	1	85	0	2	187	0	0	1090	0	0	53305	0	0	3750	28	21	767106	560	223	3997	0	16	81086	78	83	161319	0	0	53497	0	0	3763	28	21	769848	560	224	4082	0	18	81273	78	83	162409	0	0	0.3588986298297101	NA	NA	0.34546904065904865	0	0	0.35617420581725223	0	0.44642857142857145	2.082312591866732	NA	11.11111111111111	0.23008871334883663	0	0	0.6711450720095561	NA	NA
