V1	V2
27008	07124
27008	27002
27008	30061
27008	30204
27009	27004
27009	27012
27009	27015
27009	27016
27010	27003
27010	27005
27010	27006
27010	27013
27010	27014
27011	04003
27011	04007
27011	07016
27011	27003
27011	27007
27011	27012
27012	07016
27012	07065
27012	07077
27012	07096
27012	27003
27012	27004
27012	27009
27012	27011
27012	27015
27013	27003
27013	27004
27013	27006
27013	27010
27014	27002
27014	27003
27014	27005
27014	27010
27015	07005
27015	07039
27015	07076
27015	07096
27015	27009
27015	27012
27015	27016
27016	07005
27016	07068
27016	07045
27016	07048
27016	27004
27016	27009
27016	27015
27017	07065
27017	27001
27017	27007
28001	28008
28001	28010
28001	28018
28001	28037
28001	28035
28002	28003
28002	28008
28002	28012
28002	28037
28003	28002
28003	28009
28003	28012
28003	28038
28003	30123
28004	24040
28004	24013
28004	28028
28004	28021
28004	28029
28005	19022
28005	19013
28005	19033
28005	28010
28005	28036
28005	28023
28005	28034
28005	28035
28006	19014
28006	19036
28006	24017
28006	28026
28006	28039
28006	28031
28007	19020
28007	19015
28007	28015
28007	28025
28008	28001
28008	28002
28008	28012
28008	28013
28008	28018
28008	28037
28008	28019
28008	28030
28008	28041
28009	28003
28009	28038
28009	30133
28010	28001
28010	28005
28010	28018
28010	28036
28010	28034
28010	28035
28011	28017
28011	28019
28011	28021
28011	28029
28011	28043
28012	28002
28012	28003
28012	28008
28012	28019
28012	28021
28012	28043
28012	30123
28013	19024
28013	28008
28013	28016
28013	28017
28013	28030
28013	28041
28014	19005
28014	19040
28014	19050
28014	28027
28014	28024
28015	19020
28015	28007
28015	28032
28016	19024
28016	19007
28016	28013
28016	28030
28016	28034
28016	28042
28017	19024
28017	28011
28017	28013
28017	28026
28017	28019
28017	28029
28017	28031
28017	28041
28026	19024
28026	19014
28026	19036
28026	28006
28026	28017
28026	28031
28027	19005
28027	28014
28028	24013
28028	24058
28028	28004
28028	28029
28018	28001
28018	28008
28018	28010
28018	28036
28018	28030
28018	28034
28036	28005
28036	28010
28036	28018
28036	28034
28037	28001
28037	28002
28037	28008
28037	28035
28038	28003
28038	28009
28038	30123
28038	30133
28039	24010
28039	24017
28039	24058
28039	28006
28039	28029
28039	28031
28019	28008
28019	28011
28019	28012
28019	28017
28019	28041
28019	28043
28020	19007
28020	19030
28020	19033
28020	28042
28021	24040
28021	28004
28021	28011
28021	28012
28021	28029
28021	28043
28021	30123
28022	28033
28022	28035
28022	28040
28023	19013
28023	28005
28023	28032
28023	28033
28023	28035
28024	19002
28024	19003
28024	19023
28024	19040
28024	28014
28024	28025
28025	19003
28025	19015
28025	28007
28025	28024
28029	24058
28029	28004
28029	28011
28029	28017
28029	28028
28029	28039
28029	28021
28029	28031
28030	28008
28030	28013
28030	28016
28030	28018
28030	28034
28031	28006
28031	28017
28031	28026
28031	28039
28031	28029
28032	19020
28032	19013
28032	28015
28032	28023
28032	28033
28033	28022
28033	28023
28033	28032
28033	28035
28033	28040
28034	19033
28034	28005
28034	28010
28034	28016
28034	28018
28034	28036
28034	28030
28034	28042
28035	28001
28035	28005
28035	28010
28035	28037
28035	28022
28035	28023
28035	28033
28040	28022
28040	28033
28041	28008
28041	28013
28041	28017
28041	28019
28042	19007
28042	19033
28042	28016
28042	28020
28042	28034
28043	28011
28043	28012
28043	28019
28043	28021
29001	29002
29001	29005
29001	29018
29001	29043
29001	29026
29001	29033
29001	29040
29002	29001
29002	29010
29002	29018
29002	29043
29002	29033
29002	29040
29003	29011
29003	29031
29003	29034
29004	21083
29004	21094
29004	29007
29004	29008
29004	29013
29004	29030
29005	29001
29005	29011
29005	29043
29005	29026
29005	29031
29005	29038
29005	29039
29005	29040
29006	13008
29006	13021
29006	15093
29006	15065
29006	21180
29006	29020
29006	29021
29007	21108
29007	21094
29007	21128
29007	29004
29007	29008
29008	21128
29008	29004
29008	29007
29008	29013
29009	29018
29009	29026
29009	29038
29009	29052
29010	29002
29010	29018
29010	29033
29010	29048
29010	29050
29010	29052
29011	29003
29011	29005
29011	29014
29011	29031
29011	29034
29011	29040
29011	29055
29012	21180
29012	29014
29012	29015
29012	29020
29012	29021
29013	21104
29013	21114
29013	21128
29013	21163
29013	29004
29013	29008
29013	29016
29013	29028
29013	29030
29013	29035
29013	29037
29013	29038
29013	29039
29013	29050
29013	29052
29014	29011
29014	29012
29014	29015
29014	29020
29014	29024
29014	29034
29014	29040
29014	29045
29014	29055
29015	21143
29015	21132
29015	21134
29015	21180
29015	29012
29015	29014
29015	29019
29015	29023
29015	29024
29015	29056
29016	21104
29016	29013
29016	29037
29017	29022
29017	29025
29017	29041
29018	29001
29018	29002
29018	29009
29018	29010
29018	29026
29018	29052
29042	21041
29042	29044
29042	29041
29042	29058
29043	29001
29043	29002
29043	29005
29043	29040
29044	21034
29044	21136
29044	29042
29044	29029
29044	29032
29044	29054
29044	29053
29044	29058
29044	29059
29019	21132
29019	29015
29019	29023
29020	13008
29020	21180
29020	29006
29020	29012
29020	29014
29020	29021
29020	29045
29021	21180
29021	29006
29021	29012
29021	29020
29022	29017
29022	29025
29022	29028
29022	29029
29022	29041
29022	29059
29023	21074
29023	21132
29023	21136
29023	21181
29023	29015
29023	29019
29023	29032
29023	29049
29023	29056
29023	29057
29024	29014
29024	29015
29024	29033
29024	29036
29024	29040
29024	29049
29024	29056
29025	21114
29025	29017
29025	29022
29025	29027
29025	29028
29025	29041
29026	29001
29026	29005
29026	29009
29026	29018
29026	29038
29027	21041
29027	21114
29027	29025
29027	29041
29028	21114
29028	21163
29028	29013
29028	29022
29028	29025
29028	29029
29028	29048
29028	29050
29028	29060
29029	29044
29029	29022
29029	29028
29029	29033
29029	29051
29029	29053
29029	29059
29029	29060
29030	21083
29030	29004
29030	29013
29030	29031
29030	29039
29030	29046
29030	29047
29031	29003
29031	29005
29031	29011
29031	29030
29031	29034
29031	29039
29031	29047
29032	21136
29032	29044
29032	29023
29032	29033
29032	29054
29032	29049
29032	29051
29032	29053
29032	29057
29033	29001
29033	29002
29033	29010
29033	29024
29033	29029
29033	29032
29033	29036
29033	29040
29033	29048
29033	29049
29033	29051
29033	29060
29034	13007
29034	21053
29034	21083
29034	29003
29034	29011
29034	29014
29034	29031
29034	29045
29034	29046
29034	29047
29035	29013
29035	29038
29035	29039
29036	29024
29036	29033
29036	29040
29037	21001
29037	21104
29037	29013
29037	29016
29038	29005
29038	29009
29038	29013
29038	29026
29038	29035
29038	29039
29038	29052
29039	29005
29039	29013
29039	29030
29039	29031
29039	29035
29039	29038
29040	29001
29040	29002
29040	29005
29040	29011
29040	29014
29040	29043
29040	29024
29040	29033
29040	29036
29040	29055
29041	21041
29041	29017
29041	29042
29041	29022
29041	29025
29041	29027
29041	29058
29041	29059
29045	29014
29045	29020
29045	29034
29046	21083
29046	29030
29046	29034
29046	29047
29047	29030
29047	29031
29047	29034
29047	29046
29048	29010
29048	29028
29048	29033
29048	29050
29048	29060
29054	29044
29054	29032
29054	29053
29055	29011
29055	29014
29055	29040
29049	29023
29049	29024
29049	29032
29049	29033
29049	29056
29049	29057
29050	29010
29050	29013
29050	29028
29050	29048
29050	29052
29051	29029
29051	29032
29051	29033
29051	29053
29052	29009
29052	29010
29052	29013
29052	29018
29052	29038
29052	29050
29053	29044
29053	29029
29053	29032
29053	29054
29053	29051
29056	29015
29056	29023
29056	29024
29056	29049
29057	29023
29057	29032
29057	29049
29058	29042
29058	29044
29058	29041
29058	29059
29059	29044
29059	29022
29059	29029
29059	29041
29059	29058
29060	29028
29060	29029
29060	29033
29060	29048
30001	30038
30001	30128
30001	30132
30001	30136
30001	30177
30001	30182
30002	30057
30002	30096
30002	30106
30002	30112
30002	30166
30003	30073
30003	30094
30003	30116
30003	30142
30003	30144
30003	30145
30003	30149
30004	30009
30004	30065
30004	30112
30004	30134
30004	30191
30005	30011
30005	30012
30005	30084
30005	30178
30006	21046
30006	21099
30006	21103
30006	21195
30006	30018
30006	30099
30006	30115
30006	30147
30007	30125
30007	30148
30007	30200
30008	30029
30008	30047
30009	30004
30009	30057
30009	30095
30009	30112
30009	30166
30009	30192
30010	30023
30010	30086
30010	30128
30010	30107
30010	30163
30010	30156
30010	30177
30010	30194
30011	30005
30011	30028
30011	30084
30011	30097
30011	30075
30011	30105
30011	30178
30011	30181
30012	30005
30012	30084
30012	30169
30012	30178
30012	30208
30013	30060
30013	30150
30013	30151
30013	30153
30013	30154
30014	30021
30014	30041
30014	30044
30014	30052
30014	30080
30014	30068
30014	30117
30014	30113
30014	30196
30015	30097
30015	30139
30015	30141
30015	30143
30016	30126
30016	30134
30016	30191
30016	30193
30017	30024
30017	30088
30017	30065
30017	30134
30018	21063
30018	21099
30018	30006
30018	30099
30019	21195
30019	30171
30019	30159
30019	30184
30020	30137
30020	30168
30020	30147
30020	30184
30020	30195
30021	30014
30021	30053
30021	30080
30021	30125
30021	30165
30021	30196
30022	30047
30022	30062
30022	30085
30022	30068
30022	30118
30022	30101
30022	30127
30023	30010
30023	30086
30023	30102
30023	30109
30023	30163
30023	30183
30024	21050
30024	30017
30024	30038
30024	30046
30024	30079
30024	30088
30024	30071
30024	30134
30024	30162
30024	30164
30024	30188
30025	21058
30025	21093
30025	30046
30025	30079
30025	30092
30025	30128
30025	30164
30026	30087
30026	30093
30026	30136
30026	30182
30027	13078
30027	30058
30027	30083
30027	30180
30027	30202
30028	30011
30028	30105
30028	30193
30029	21045
30029	21050
30029	21116
30029	21179
30029	30008
30029	30047
30029	30127
30030	30074
30030	30115
30030	30135
30030	30147
30031	30049
30031	30053
30031	30125
30032	30073
30032	30104
30032	30141
30032	30149
30032	30209
30033	30124
30033	30175
30033	30189
30034	30167
30034	30151
30034	30153
30034	30160
30035	30063
30035	30121
30035	30153
30035	30154
30036	30093
30036	30112
30036	30177
30036	30187
30037	21089
30037	21213
30037	30051
30037	30067
30038	30001
30038	30024
30038	30087
30038	30088
30038	30065
30038	30092
30038	30128
30038	30164
30038	30182
30039	30048
30039	30082
30039	30111
30039	30122
30039	30204
30039	30206
30040	21194
30040	30051
30040	30066
30040	30124
30040	30131
30040	30175
30041	30014
30041	30052
30041	30117
30041	30113
30041	30201
30042	30095
30042	30109
30042	30197
30042	30192
30043	30071
30043	30126
30043	30134
30043	30146
30043	30148
30043	30179
30043	30200
30043	30188
30044	30014
30044	30062
30044	30080
30044	30068
30044	30186
30045	20184
30045	30054
30045	30084
30045	30119
30045	30174
30045	30176
30045	30190
30045	30207
30045	30208
30046	30024
30046	30025
30046	30079
30046	30164
30047	21050
30047	30008
30047	30022
30047	30029
30047	30062
30047	30080
30047	30071
30047	30127
30047	30186
30048	30039
30048	30059
30048	30082
30048	30089
30048	30120
30048	30122
30048	30108
30048	30199
30048	30206
30049	30031
30049	30053
30049	30090
30049	30100
30049	30105
30049	30125
30049	30174
30049	30148
30049	30181
30050	21072
30050	21107
30050	30051
30050	30064
30050	30066
30050	30103
30050	30203
30051	21086
30051	21213
30051	21194
30051	21197
30051	30037
30051	30040
30051	30050
30051	30064
30051	30066
30051	30067
30051	30103
30052	30014
30052	30041
30052	30053
30052	30117
30052	30196
30053	30021
30053	30031
30053	30049
30053	30052
30053	30117
30053	30125
30053	30174
30053	30196
30054	20044
30054	30045
30054	30169
30054	30190
30054	30208
30055	13025
30055	13028
30055	30056
30055	30129
30055	30155
30056	13028
30056	13046
30056	30055
30056	30129
30057	30002
30057	30009
30057	30095
30057	30096
30057	30109
30057	30166
30057	30197
30058	13025
30058	13078
30058	30027
30058	30078
30058	30083
30058	30167
30058	30155
30058	30160
30059	30048
30059	30089
30059	30104
30059	30120
30059	30122
30059	30145
30059	30149
30059	30199
30060	30013
30060	30150
30060	30151
30060	30154
30061	07017
30061	07124
30061	20407
30061	27008
30061	30111
30061	30108
30061	30204
30061	30210
30062	30022
30062	30044
30062	30047
30062	30068
30062	30186
30063	30035
30063	30078
30063	30121
30063	30167
30063	30153
30063	30155
30077	30073
30077	30094
30077	30130
30077	30169
30077	30141
30077	30143
30077	30178
30078	30058
30078	30063
30078	30167
30078	30155
30079	21058
30079	21050
30079	21116
30079	30024
30079	30025
30079	30046
30079	30092
30079	30164
30080	30014
30080	30021
30080	30044
30080	30047
30080	30071
30080	30165
30080	30186
30081	30118
30081	30101
30081	30115
30081	30138
30082	30039
30082	30048
30082	30111
30082	30108
30082	30206
30083	13027
30083	13053
30083	21064
30083	21111
30083	30027
30083	30058
30083	30160
30083	30180
30084	30005
30084	30011
30084	30012
30084	30045
30084	30075
30084	30174
30084	30208
30085	30022
30085	30068
30085	30118
30085	30098
30085	30113
30085	30135
30085	30168
30085	30185
30086	21076
30086	21199
30086	30010
30086	30023
30086	30128
30086	30183
30087	30026
30087	30038
30087	30065
30087	30093
30087	30112
30087	30182
30088	30017
30088	30024
30088	30038
30088	30065
30064	30050
30064	30051
30064	30103
30065	30004
30065	30017
30065	30038
30065	30087
30065	30088
30065	30112
30065	30134
30066	21158
30066	21192
30066	30040
30066	30050
30066	30051
30066	30124
30066	30203
30067	21107
30067	21089
30067	30037
30067	30051
30067	30103
30068	30014
30068	30022
30068	30044
30068	30062
30068	30085
30068	30113
30069	30124
30069	30158
30070	30089
30070	30091
30070	30108
30070	30172
30070	30210
30071	21050
30071	30024
30071	30043
30071	30047
30071	30080
30071	30165
30071	30146
30071	30200
30071	30188
30072	13001
30072	13004
30072	13012
30072	13024
30072	13036
30072	13081
30072	30170
30072	30198
30072	30202
30073	30003
30073	30032
30073	30077
30073	30094
30073	30141
30073	30149
30089	30048
30089	30059
30089	30070
30089	30108
30089	30172
30089	30145
30089	30199
30090	30049
30090	30100
30090	30105
30091	20057
30091	20190
30091	20407
30091	30070
30091	30172
30091	30142
30091	30144
30091	30210
30092	30025
30092	30038
30092	30079
30092	30128
30092	30164
30093	30026
30093	30036
30093	30087
30093	30112
30093	30136
30093	30177
30094	30003
30094	30077
30094	30073
30094	30130
30094	30142
30095	30009
30095	30042
30095	30057
30095	30197
30095	30192
30096	30002
30096	30057
30096	30106
30096	30109
30097	30011
30097	30015
30097	30139
30097	30178
30117	20021
30117	30014
30117	30041
30117	30052
30117	30053
30117	30173
30117	30174
30117	30201
30118	30022
30118	30081
30118	30085
30118	30074
30118	30101
30118	30135
30118	30138
30074	30030
30074	30118
30074	30115
30074	30135
30074	30138
30075	30011
30075	30084
30075	30174
30075	30181
30076	13068
30076	13078
30076	13080
30076	13081
30076	30202
30098	30085
30098	30168
30098	30140
30098	30185
30099	21023
30099	21063
30099	30006
30099	30018
30099	30101
30099	30115
30100	30049
30100	30090
30100	30105
30100	30126
30100	30148
30100	30193
30101	21023
30101	30022
30101	30081
30101	30118
30101	30099
30101	30115
30101	30127
30102	21002
30102	30023
30102	30109
30102	30124
30102	30158
30102	30183
30102	30211
30103	21107
30103	30050
30103	30051
30103	30064
30103	30067
30104	30032
30104	30059
30104	30122
30104	30149
30104	30209
30105	30011
30105	30028
30105	30049
30105	30090
30105	30100
30105	30181
30105	30193
30106	30002
30106	30096
30106	30109
30106	30112
30106	30187
30109	30023
30109	30042
30109	30057
30109	30096
30109	30102
30109	30106
30109	30114
30109	30163
30109	30197
30109	30187
30109	30192
30109	30211
30110	30171
30110	30159
30110	30201
30111	30039
30111	30061
30111	30082
30111	30108
30111	30204
30112	30002
30112	30004
30112	30009
30112	30036
30112	30087
30112	30065
30112	30093
30112	30106
30112	30166
30112	30187
30113	30014
30113	30041
30113	30085
30113	30068
30113	30168
30113	30201
30114	30109
30114	30158
30114	30192
30114	30211
30115	30006
30115	30030
30115	30081
30115	30074
30115	30099
30115	30101
30115	30138
30115	30147
30119	20184
30119	30045
30119	30176
30120	30048
30120	30059
30121	30035
30121	30063
30121	30123
30121	30161
30121	30150
30121	30151
30121	30152
30121	30154
30121	30155
30122	30039
30122	30048
30122	30059
30122	30104
30122	30209
30123	24034
30123	24040
30123	24016
30123	28003
30123	28012
30123	28038
30123	28021
30123	30121
30123	30133
30123	30161
30123	30152
30123	30205
30124	21002
30124	21076
30124	21158
30124	30033
30124	30040
30124	30066
30124	30069
30124	30102
30124	30131
30124	30175
30124	30158
30125	30007
30125	30021
30125	30031
30125	30049
30125	30053
30125	30165
30125	30148
30125	30200
30126	30016
30126	30043
30126	30100
30126	30134
30126	30148
30126	30193
30127	21023
30127	21045
30127	30022
30127	30029
30127	30047
30127	30101
30128	21067
30128	21093
30128	21199
30128	21170
30128	30001
30128	30010
30128	30025
30128	30038
30128	30086
30128	30092
30128	30132
30128	30194
30129	13028
30129	13046
30129	30055
30129	30056
30129	30161
30129	30155
30130	20044
30130	20205
30130	20184
30130	20498
30130	20468
30130	30077
30130	30094
30130	30169
30130	30142
30130	30212
30131	30040
30131	30124
30131	30175
30107	30010
30107	30132
30107	30156
30107	30194
30108	30048
30108	30061
30108	30082
30108	30070
30108	30089
30108	30111
30108	30210
30116	30003
30116	30172
30116	30144
30116	30145
30132	30001
30132	30128
30132	30107
30132	30156
30132	30177
30132	30194
30133	28009
30133	28038
30133	30123
30133	30152
30134	30004
30134	30016
30134	30017
30134	30024
30134	30043
30134	30065
30134	30126
30134	30179
30134	30188
30134	30191
30135	30030
30135	30085
30135	30118
30135	30074
30135	30168
30135	30140
30135	30147
30135	30185
30136	30001
30136	30026
30136	30093
30136	30177
30136	30182
30137	30020
30137	30168
30137	30171
30137	30184
30137	30201
30161	13046
30161	24029
30161	24034
30161	24042
30161	30121
30161	30123
30161	30129
30161	30155
30161	30205
30162	30024
30162	30188
30163	30010
30163	30023
30163	30109
30163	30177
30163	30187
30164	30024
30164	30025
30164	30038
30164	30046
30164	30079
30164	30092
30165	30021
30165	30080
30165	30071
30165	30125
30165	30200
30166	30002
30166	30009
30166	30057
30166	30112
30167	30034
30167	30058
30167	30063
30167	30078
30167	30153
30167	30160
30168	30020
30168	30085
30168	30098
30168	30113
30168	30135
30168	30137
30168	30140
30168	30147
30168	30201
30138	30081
30138	30118
30138	30074
30138	30115
30139	30015
30139	30097
30139	30143
30139	30178
30169	20044
30169	30012
30169	30054
30169	30077
30169	30130
30169	30178
30169	30208
30170	30072
30170	30180
30170	30198
30170	30202
30171	30019
30171	30110
30171	30137
30171	30159
30171	30184
30171	30201
30172	30070
30172	30089
30172	30091
30172	30116
30172	30144
30172	30145
30173	20002
30173	20021
30173	20406
30173	21061
30173	21145
30173	30117
30173	30201
30174	20002
30174	20021
30174	20184
30174	20278
30174	30045
30174	30049
30174	30053
30174	30084
30174	30117
30174	30075
30174	30181
30174	30207
30175	21064
30175	21194
30175	30033
30175	30040
30175	30124
30175	30131
30175	30157
30175	30160
30175	30189
30176	20044
30176	20184
30176	30045
30176	30119
30176	30190
30140	30098
30140	30135
30140	30168
30140	30185
30141	30015
30141	30032
30141	30077
30141	30073
30141	30143
30142	20190
30142	20498
30142	30003
30142	30091
30142	30094
30142	30130
30142	30144
30143	30015
30143	30077
30143	30139
30143	30141
30143	30178
30144	30003
30144	30091
30144	30116
30144	30172
30144	30142
30145	30003
30145	30059
30145	30089
30145	30116
30145	30172
30145	30149
30146	30043
30146	30071
30146	30188
30147	21195
30147	30006
30147	30020
30147	30030
30147	30115
30147	30135
30147	30168
30147	30195
30148	30007
30148	30043
30148	30049
30148	30100
30148	30125
30148	30126
30148	30200
30149	30003
30149	30032
30149	30059
30149	30073
30149	30104
30149	30145
30149	30209
30150	30013
30150	30060
30150	30121
30150	30151
30150	30153
30150	30154
30151	30013
30151	30034
30151	30060
30151	30121
30151	30150
30151	30152
30151	30153
30151	30160
30151	30189
30152	30121
30152	30123
30152	30133
30152	30151
30153	30013
30153	30034
30153	30035
30153	30063
30153	30167
30153	30150
30153	30151
30153	30154
30154	30013
30154	30035
30154	30060
30154	30121
30154	30150
30154	30153
30155	13025
30155	30055
30155	30058
30155	30063
30155	30078
30155	30121
30155	30129
30155	30161
30156	30010
30156	30107
30156	30132
30156	30177
30156	30194
30157	21064
30157	30175
30157	30160
30158	30069
30158	30102
30158	30114
30158	30124
30158	30211
30159	21010
30159	21195
30159	30019
30159	30110
30159	30171
30159	30201
30160	21064
30160	30034
30160	30058
30160	30083
30160	30167
30160	30175
30160	30151
30160	30157
30160	30189
30177	30001
30177	30010
30177	30036
30177	30093
30177	30132
30177	30136
30177	30163
30177	30156
30177	30187
30178	30005
30178	30011
30178	30012
30178	30077
30178	30097
30178	30139
30178	30169
30178	30143
30179	30043
30179	30134
30179	30188
30180	13053
30180	30027
30180	30083
30180	30170
30180	30198
30180	30202
30181	30011
30181	30049
30181	30075
30181	30105
30181	30174
30182	30001
30182	30026
30182	30038
30182	30087
30182	30136
30183	21002
30183	21076
30183	30023
30183	30086
30183	30102
30184	21195
30184	30019
30184	30020
30184	30137
30184	30171
30184	30195
30196	30014
30196	30021
30196	30052
30196	30053
30197	30042
30197	30057
30197	30095
30197	30109
30198	13004
30198	13053
30198	30072
30198	30170
30198	30180
30199	30048
30199	30059
30199	30089
30200	30007
30200	30043
30200	30071
30200	30125
30200	30165
30200	30148
30201	21010
30201	21061
30201	30041
30201	30117
30201	30110
30201	30113
30201	30137
30201	30168
30201	30171
30201	30173
30201	30159
30202	13078
30202	13081
30202	30027
30202	30072
30202	30076
30202	30170
30202	30180
30203	21029
30203	21072
30203	21192
30203	30050
30203	30066
30204	27002
30204	27008
30204	30039
30204	30061
30204	30111
30205	24034
30205	30123
30205	30161
30185	30085
30185	30098
30185	30135
30185	30140
30186	30044
30186	30047
30186	30062
30186	30080
30187	30036
30187	30106
30187	30109
30187	30112
30187	30163
30187	30177
30188	30024
30188	30043
30188	30071
30188	30134
30188	30162
30188	30146
30188	30179
30189	30033
30189	30175
30189	30151
30189	30160
30190	20044
30190	30045
30190	30054
30190	30176
30191	30004
30191	30016
30191	30134
30192	30009
30192	30042
30192	30095
30192	30109
30192	30114
30193	30016
30193	30028
30193	30100
30193	30105
30193	30126
30194	30010
30194	30128
30194	30107
30194	30132
30194	30156
30195	21195
30195	30020
30195	30147
30195	30184
30206	30039
30206	30048
30206	30082
30207	20184
30207	30045
30207	30174
30208	30012
30208	30045
30208	30054
30208	30084
30208	30169
30209	30032
30209	30104
30209	30122
30209	30149
30210	20407
30210	30061
30210	30070
30210	30091
30210	30108
30211	30102
30211	30109
30211	30114
30211	30158
30212	20205
30212	20498
30212	30130
31001	31023
31001	31050
31001	31055
31001	31062
31001	31101
31001	31076
31001	31090
31002	31015
31002	31041
31002	31067
31002	31076
31002	31090
31002	31095
31003	31056
31003	31047
31003	31079
31004	31039
31004	31051
31004	31052
31004	31054
31004	31093
31004	31105
31005	31007
31005	31035
31005	31040
31005	31052
31005	31072
31005	31078
31006	31012
31006	31029
31006	31032
31006	31057
31006	31070
31006	31084
31016	31010
31016	31058
31016	31073
31016	31094
31016	31098
31017	31014
31017	31022
31017	31043
31017	31104
31017	31081
31017	31091
31018	31025
31018	31046
31018	31062
31018	31076
31018	31089
31019	23007
31019	23008
31019	31102
31019	31085
31019	31096
31007	31005
31007	31035
31007	31052
31007	31054
31007	31074
31007	31093
31008	31085
31008	31096
31009	31027
31009	31052
31009	31072
31009	31084
31009	31086
31009	31088
31009	31106
31010	31016
31010	31049
31010	31104
31010	31069
31010	31073
31010	31075
31010	31079
31010	31094
31011	04001
31011	31038
31011	31044
31011	31048
31011	31087
31012	31006
31012	31030
31012	31060
31012	31077
31012	31084
31012	31097
31013	31020
31013	31050
31013	31051
31013	31105
31014	31017
31014	31043
31014	31102
31014	31081
31014	31099
31015	31002
31015	31036
31015	31067
31015	31076
31020	31013
31020	31050
31020	31039
31020	31059
31020	31051
31021	23002
31021	31102
31021	31081
31021	31092
31022	23002
31022	23006
31022	31017
31022	31058
31022	31104
31022	31081
31022	31092
31023	31001
31023	31055
31023	31044
31023	31045
31023	31048
31023	31063
31023	31101
31024	31049
31024	31046
31024	31047
31024	31075
31024	31080
31049	31010
31049	31024
31049	31036
31049	31069
31049	31075
31049	31080
31050	31001
31050	31013
31050	31020
31050	31041
31050	31059
31050	31100
31050	31101
31050	31090
31050	31093
31050	31095
31050	31105
31025	31018
31025	31056
31025	31046
31025	31047
31025	31089
31026	31039
31026	31052
31026	31082
31026	31083
31027	31009
31027	31028
31027	31029
31027	31084
31027	31106
31028	31027
31028	31029
31028	31057
31028	31065
31029	31006
31029	31027
31029	31028
31029	31057
31029	31084
31030	31012
31030	31032
31030	31060
31030	31104
31030	31091
31030	31097
31030	31099
31031	31077
31031	31084
31032	31006
31032	31030
31032	31102
31032	31070
31032	31085
31032	31099
31033	04001
31033	31048
31034	31035
31034	31036
31034	31037
31034	31064
31034	31067
31034	31103
31034	31074
31035	31005
31035	31007
31035	31034
31035	31040
31035	31042
31035	31103
31035	31074
31036	31015
31036	31049
31036	31034
31036	31037
31036	31064
31036	31067
31036	31069
31036	31076
31036	31080
31037	31034
31037	31036
31037	31042
31037	31064
31037	31103
31037	31069
31038	31011
31038	31059
31038	31063
31038	31100
31038	31101
31038	31087
31039	31004
31039	31020
31039	31026
31039	31059
31039	31051
31039	31052
31040	31005
31040	31035
31040	31042
31040	31071
31040	31077
31040	31078
31040	31086
31040	31088
31040	31097
31041	31002
31041	31050
31041	31090
31041	31095
31042	31035
31042	31037
31042	31040
31042	31103
31042	31069
31042	31071
31055	31001
31055	31023
31055	31045
31055	31048
31055	31053
31055	31062
31056	04006
31056	31003
31056	31025
31056	31047
31056	31066
31056	31079
31056	31089
31057	31006
31057	31028
31057	31029
31057	31061
31057	31065
31057	31070
31057	31096
31058	23006
31058	31016
31058	31022
31058	31104
31058	31073
31058	31098
31043	31017
31043	31014
31043	31091
31043	31099
31059	31020
31059	31050
31059	31038
31059	31039
31059	31100
31044	31011
31044	31023
31044	31048
31044	31063
31044	31087
31045	31023
31045	31055
31045	31048
31046	31018
31046	31024
31046	31025
31046	31047
31046	31076
31046	31080
31047	31003
31047	31024
31047	31025
31047	31056
31047	31046
31047	31075
31047	31079
31048	04001
31048	31011
31048	31023
31048	31033
31048	31055
31048	31044
31048	31045
31048	31053
31048	31066
31051	31004
31051	31013
31051	31020
31051	31039
31051	31105
31052	31004
31052	31005
31052	31007
31052	31009
31052	31026
31052	31039
31052	31054
31052	31068
31052	31072
31052	31082
31052	31106
31053	31055
31053	31048
31053	31062
31053	31066
31053	31089
31054	31004
31054	31007
31054	31052
31054	31093
31060	31012
31060	31030
31060	31097
31061	31057
31061	31065
31061	31096
31062	31001
31062	31018
31062	31055
31062	31053
31062	31076
31062	31089
31064	31034
31064	31036
31064	31037
31065	31028
31065	31057
31065	31061
31063	31023
31063	31038
31063	31044
31063	31101
31063	31087
31066	04001
31066	04006
31066	31056
31066	31048
31066	31053
31066	31089
31067	31002
31067	31015
31067	31034
31067	31036
31067	31074
31067	31093
31067	31095
31100	31050
31100	31038
31100	31059
31100	31101
31101	31001
31101	31023
31101	31050
31101	31038
31101	31063
31101	31100
31102	23008
31102	31019
31102	31014
31102	31021
31102	31032
31102	31081
31102	31085
31102	31099
31103	31034
31103	31035
31103	31037
31103	31042
31104	31017
31104	31010
31104	31022
31104	31030
31104	31058
31104	31069
31104	31071
31104	31073
31104	31091
31104	31097
31068	31052
31068	31082
31068	31083
31068	31106
31069	31010
31069	31049
31069	31036
31069	31037
31069	31042
31069	31104
31069	31071
31070	31006
31070	31032
31070	31057
31070	31096
31071	31040
31071	31042
31071	31104
31071	31069
31071	31097
31072	31005
31072	31009
31072	31052
31072	31078
31072	31088
31073	31016
31073	31010
31073	31058
31073	31104
31074	31007
31074	31034
31074	31035
31074	31067
31074	31093
31075	31010
31075	31024
31075	31049
31075	31047
31075	31079
31076	31001
31076	31002
31076	31018
31076	31015
31076	31036
31076	31046
31076	31062
31076	31080
31076	31090
31077	31012
31077	31031
31077	31040
31077	31084
31077	31086
31077	31097
31078	31005
31078	31040
31078	31072
31078	31088
31079	04006
31079	23006
